sentiment;text
fear;Quando pela primeira vez andei de mota com o meu irmão. Ele ia tão depressa que eu sentia que iria cair sem o meu irmão se aperceber.
anger;Uma das minhas amigas pediu-me para ir às compras com ela, e outra amiga dela também estava a chegar. Durante o passeio, eles continuavam a falar um com o outro e eu sentia-me excluído, mesmo quando tentava falar com eles, eles pareciam não me ouvir e não me davam muita atenção.
sadness;Há dois anos o meu melhor amigo morreu num acidente, apenas um dia antes do meu aniversário. Éramos muito próximos um do outro e eu sentia-me muito triste por ter perdido um amigo próximo.
disgust;Tínhamos ido à nossa aldeia natal e eu fui visitar um grupo tribal que acreditava na Deusa Kali. Como era um dia de festa, tiveram de oferecer uma galinha à Deusa, por isso cortaram a cabeça de uma galinha mesmo à frente dos meus olhos. Senti-me enojada e até desisti de comer carne depois deste incidente.
shame;Como parte da avaliação, tive de falar sobre um assunto em frente da turma. Não estava preparado e estava apenas a ler o que tinha num pedaço de papel, quando alguns dos alunos me perguntaram algo que eu não lhes podia dar uma resposta. Senti vergonha porque não tinha preparado o tema.
guilt;Um dia, fui ver um filme sem a autorização dos meus pais. Era um filme para adultos e tive medo que os meus pais não me permitissem ver o filme. Contudo, depois de voltar para casa, senti-me muito culpado pelo que tinha feito.
joy;Quando a minha filha deu a sua performance de dança a solo em Poona e houve um grande aplauso, fiquei muito contente.
fear;Uma noite estava num jardim e vi uma cobra a vir na minha direcção.
anger;Estou separada do meu marido. A forma como ele se comportou para comigo deixa-me furiosa.
sadness;Quando o meu marido me mentiu, enganou-me e quando tive de me deixar em casa.
disgust;A forma como o meu marido e a sua família me trataram - injustamente, cruelmente, e injustamente.
shame;Tive vergonha de mim própria por ter gritado com a minha filha devido à minha separação conjugal e à forma injusta como fui tratada.
guilt;Enquanto discutia com a minha filha, zanguei-me e entusiasmei-me demasiado e disse palavras furiosas.
joy;Quando me casei.
fear;Eu estava sentado num baloiço eléctrico, de repente a máquina avariou enquanto eu ainda estava na posição ascendente.
anger;Uma rapariga em quem confiava e com quem tinha partilhado assuntos pessoais e confidenciais distorceu os factos e contou-o a um amigo nosso comum. Quando esta amiga comum me contou a versão que a minha amiga lhe tinha dito, fiquei furiosa.
sadness;Quando a minha irmã mais velha morreu.
disgust;O meu marido adoece e não segue os conselhos do médico sobre tratamento ou controlo da dieta.
shame;Sempre que não escrevo algo bem em inglês.
guilt;Quando não conseguia corresponder às expectativas do professor nem às minhas expectativas numa das tarefas.
joy;O dia em que casei foi o dia mais feliz da minha vida. Ambos sentimos que estávamos certos um para o outro em todos os aspectos e não tínhamos dúvidas sobre a nossa compatibilidade desde o dia em que ficámos noivos.
anger;Uma manhã estava de pé na paragem do autocarro e o autocarro passou sem parar, apesar de haver apenas 8-10 passageiros no interior. Senti-me irritado com o comportamento rude do condutor e do condutor do autocarro.
sadness;Com a morte do pai da minha amiga e especialmente porque isto aconteceu dez dias antes do seu casamento.
disgust;Fiquei enojado com a burocracia existente nos gabinetes do governo. Adquiri o meu passaporte três meses depois de o ter solicitado e tive de voltar cinco vezes a eles para corrigir um erro menor.
shame;Quando não consegui passar nos meus exames com boas notas. O meu casamento deveria ter lugar 15 dias após os exames e tentei convencer-me de que esta era a razão pela qual não me tinha saído bem.  No entanto, pensei que se me tivesse decidido a fazer bem nos exames, teria feito bem.
joy;Quando consegui obter uma bolsa de estudo pela qual me tinha esforçado muito durante um período de stress financeiro, pessoal e físico.
fear;Quando tive de viajar sozinho, sem escolta, pela primeira vez.   Foi uma viagem nocturna de comboio para um lugar distante.
anger;Não me foi dada a oportunidade de explicar aos meus familiares mais próximos porque não podia ir visitá-los quando estavam doentes. Quando fui, eles pensaram que eu tinha sido egoísta e irresponsável durante a sua doença.
sadness;Trabalhei arduamente durante dois anos e não fui olhado nem apreciado.
disgust;Apesar de eu ser afectuoso, sincero e útil aos meus familiares próximos, eles voltaram-se e acusaram-me de não ter consideração na minha relação com eles.
shame;Foi a primeira vez que tive de subir ao palco para fazer um discurso.
guilt;Não pude cuidar da minha mãe quando ela foi internada num hospital para ser operada, continuei os meus estudos pois não consegui obter licença.
joy;Sinto uma sensação de alegria sempre que termino uma peça de escrita que faz parte do meu trabalho. A leitura intensa também me traz alegria. Sinto-me também feliz quando me lembro deles.
fear;Estava a chegar a casa de um familiar e eram cerca das 21h30/10 da noite. Senti-me ligeiramente apreensivo quando desci do autocarro e comecei a caminhar em direcção à minha casa. Estava confiante de que nada me aconteceria, no entanto havia este ligeiro sentimento de medo.
anger;A maldade no meu local de trabalho. O local não é geralmente muito limpo, mas quando chega a um ponto, fico zangado com a pessoa que deve limpar o local e com as pessoas que devem supervisioná-lo.
sadness;Há três semanas, um amigo meu despediu-se de mim antes de ir para o estrangeiro. Senti-me feliz por ela ao fazer a viagem, mas também me senti triste porque não a iria ver durante muito tempo.
disgust;Quando nos queixámos da impureza do local de trabalho, as autoridades concordaram em mandar limpar o local. Mesmo após 2-3 dias, nada tinha sido feito. Senti-me enojado com toda esta situação.
shame;Entrei num par de calças apertadas e examinei-me ao espelho. As minhas costas pareciam-me pouco representativas e senti vergonha por querer usar essas roupas nesse dia. Rapidamente mudei para outro vestido.
guilt;Quando não coloco a quantidade necessária de horas de trabalho ou estudo para o dia, sinto-me culpado e tento compensar o tempo perdido.
joy;Quando recebi a bolsa de estudo, fiquei muito feliz, pois o fardo financeiro da família foi reduzido.
fear;Tive medo quando não estava preparado para o último ano dos exames de licenciatura.
anger;Quando os outros não faziam a sua parte de trabalho numa tarefa de grupo, eu tinha de fazer todo o trabalho.
sadness;Depois de ter estado doente, quando regressava ao albergue, sentia-me muito triste ao sair de casa.
disgust;Quando o meu amigo obteve notas muito baixas no trabalho de campo, apesar de ter trabalhado durante todo o ano, tive esta sensação.
shame;Senti vergonha quando lutei com a minha mãe sobre algum assunto, e um problema que lhe causou.
guilt;Tive tempo suficiente para fazer o meu trabalho, e não o fiz bem. a Quando o conferencista me repreendeu, tive esta sensação.
joy;Quando fui seleccionado no TISS X.
fear;Quando quase andei em cima de uma cobra.
anger;Quando fui insultado por um homem.
sadness;Quando a minha mãe partiu para o Quénia.
disgust;Quando vi que a sanita estava suja.
shame;Quando o meu co-residente abriu a porta da casa de banho enquanto eu estava a tomar banho lá dentro.
guilt;Quando não consegui completar a minha tarefa a tempo.
joy;Na minha pré-universidade, fui apreciado como um aluno exemplar pelo nosso director. Isto foi algo que me fez sentir muito feliz.
anger;Quando fui culpado por alguns dos meus atributos, muitas vezes mal compreendidos, especialmente quando se é muito franco.
sadness;Quando a minha irmã perdeu o seu único filho, que tinha dezasseis anos de idade. Senti-me muito mal por ter sido a primeira morte na minha família e depois aprendi lentamente a compreender a vida.
disgust;Quando eu estava numa instituição cristã, por vezes as freiras enviavam de volta as pessoas que nos vinham visitar quando não era hora de visita. Isto enojou-me.
guilt;Uma vez não fui capaz de dar a um parente, que se encontrava num período crítico, uma mão amiga. Sempre que penso nisso, sinto-me culpado por ter decepcionado a pessoa que confiava em mim para lhe dar uma mão amiga.
joy;No dia em que recebi uma carta da U.G.C. informando-me que me tinha sido concedida a bolsa de investigação júnior.
fear;Quando eu estava a trabalhar em Deli, tinha ido sozinho para ver o albergue onde iria residir.
anger;Quando um parente, que tinha vindo ao nosso lugar, criou desordem e sujidade.
sadness;Quando tive de sair de casa para ir estudar para outro lugar.
disgust;Quando fui visitar um familiar e vi como o seu lugar era desarrumado e sujo, na ausência da sua esposa.
shame;Quando me avariei ao ver o meu amigo.
guilt;No dia em que não trabalhei (académico) o suficiente.
joy;Quando consegui o que queria alcançar, senti a emoção acima referida. Também quando sou bem sucedido.
fear;Uma vez, quando andava sozinho à meia-noite, pus o pé em cima de um sapo, pois sentia suavidade, pensei que era uma cobra e senti medo. um 
anger;O meu amigo e eu íamos assistir a uma reunião muito importante e ele tinha prometido vir buscar-me. Mas ele não apareceu e eu fiquei muito zangado com ele.
sadness;Esperava realmente passar o exame, mas falhei e por isso senti-me muito triste.
disgust;Sinto nojo das pessoas que falam negativamente de uma pessoa a sem a conhecerem bem.
shame;Senti vergonha, mas não me lembro de nenhum incidente em particular.
guilt;Sempre que faço algo proibido ou errado, sinto-me culpado.
joy;Quando fui o primeiro a chegar à B.Exams. Antes tinha ouvido falar destes rapazes e raparigas que eram os melhores, mas quando ouvi pela primeira vez que eu tinha sido o melhor, não pude acreditar.
fear;Quando o meu filho caiu do berço com a idade de 5 meses, fiquei muito nervoso e pensei que isso iria causar defeitos na sua cabeça. 
anger;Um dia fiquei muito zangada quando o meu marido me ignorou e dormiu numa cama separada. Ele não tinha razões para duvidar de mim ou para me negligenciar e eu nunca tinha imaginado que ele pudesse fazer tal coisa.
sadness;Quando soube da notícia da morte do meu pai. Era de noite e eu estava sozinha toda a noite no meu quarto a tentar recordar o rosto do meu pai.
disgust;Um dia, o meu colega comportou-se mal comigo. Senti nojo e pensei para comigo que ele só podia fazer isto porque eu era uma mulher.
shame;Um dia, dirigi-me ao meu marido de uma forma abusiva na frente dos seus amigos. Mais tarde, apercebi-me disso pessoalmente e senti vergonha de mim própria.
guilt;A minha mãe entendeu-me mal e impediu-me de fazer alguma coisa. Em troca, não falei com ela durante alguns dias, só mais tarde percebi que o que ela tinha feito tinha sido para o meu bem.
joy;Quando saíram os resultados da parte em que examinei, senti uma alegria tremenda no meu coração. Os resultados saíram após um longo período de preocupação e ansiedade, o que me deu um alívio e alegria sem fim.
fear;Senti medo pouco antes de receber o questionário de perguntas para o exame da parte II.
anger;Lembro-me que quando estava na escola, vi um caso de parcialidade - uma das professoras dava aulas particulares de treino a algumas raparigas e ela dava-lhes atenção extra nas aulas e ignorava as outras.
sadness;No último dia da minha vida escolar, fiquei muito triste, especialmente num dia de festa de despedida. Senti-me triste por deixar para trás os meus queridos professores e amigos.
disgust;Fiquei muito desgostoso quando tive de fazer recentemente uma incómoda viagem de três dias de Calcutá a Bombaim. Foi muito aborrecido e cansativo.
shame;Lembro-me que uma vez, um amigo não cooperou comigo devido a algumas razões inevitáveis. Desconhecendo isto, tratei-a injustamente até que me apercebi de tudo, e depois senti vergonha dos meus actos. 
guilt;Fiz mal num dos exames vitais, apesar de ter recebido orientação adequada dos meus pais. Senti-me culpado pelo uso impróprio das oportunidades que me foram dadas. 
sadness;Quando as minhas honestas intenções foram manchadas pelo ciúme dos outros.
disgust;Quando a inveja de algúem mancha as minhas boas intenções.
guilt;Quando um acontecimento teve lugar na vida de outrem, que eu pensei que poderia ter evitado.
joy;O dia em que eu estava mais feliz foi o dia em que recebi um telefonema da Eve's Weekly para me informar que tinha ganho o primeiro prémio de um concurso All India Essay. Ganhei este prémio quando era licenciada e até pós-graduada tinha participado. Tinha sido julgado por eminentes juízes e cientistas políticos.
fear;O medo é uma emoção que sinto com muita frequência. Naturalmente, isto acontece durante os exames e, subsequentemente, enquanto espero pelos resultados. No entanto, há uma ocasião em que fiquei paralisado de medo. a Esta foi quando estava a fazer o meu M.A.-I, e tivemos uma série de palestras de estudantes. Eu era um dos participantes e a minha palestra foi, por acaso, a palestra de abertura. Tinha estado confiante toda a manhã, mas cerca de vinte minutos antes da palestra, a minha confiança começou a falhar-me. Senti o meu coração a arrefecer, os meus lábios a secar e fiquei paralisado. Este incidente de medo ainda está fresco.
anger;Sinto esta emoção com bastante frequência, mas o dia em que fiquei mais zangado foi o dia em que fui puxado por algo que não tinha feito. Aconteceu durante os meus dias de escola, não tinha dito uma palavra na aula mas o monitor tinha escrito o meu nome no quadro. Por isso tinha um comentário no meu calendário que tinha de ser assinado pelos meus pais. Esta observação resultou em espancar-me.
sadness;Em tempos, fiquei muito triste e solitário. Isto foi quando estava a tentar organizar uma peça de teatro como estudante (15 anos). Em vez de se materializar, ela efervesceu. O pior foi que a peça se desfez completamente e eu dei por mim a chorar incontrolavelmente. a Agora, quando penso nela, rio-me, mas nessa altura era intensa.
disgust;Este é um incidente que muitos de nós testemunhamos na nossa vida quotidiana, numa cidade como Bombaim. Um dia eu estava a viajar de autocarro, e três homens arrastaram dois companheiros para fora do autocarro. Uma vez lá fora, foram espancados. Estes dois companheiros, que foram espancados, eram carteiristas e estavam a ser espancados por todos e por vários. Pensei para comigo - o que é a vida? É um lugar infernal, onde todos andam atrás de outra pessoa. Um espera para cortar a garganta do outro apenas para viver, (dinheiro). Quando penso em tais coisas - o propósito da vida, etc., sinto-me muito enojado e desalentado.
shame;Este é um acontecimento que nunca vou esquecer. Sou considerado um bom imitador. Neste dia em particular, estávamos à espera de um professor para assistir à sua aula. Este professor tinha um sotaque peculiar e uma forma muito horrível de dar aulas e, para culminar, tivemos esta aula no final do dia. Assim, neste dia em particular, entrei no meu elemento e comecei a imitar o professor, e o professor entrou na turma mesmo no meio dela. Não tinha conhecimento da sua presença, alguns dos meus amigos tentaram avisar-me, mas de nada serviu, pois estava demasiado absorvido em imitar. Então, de repente, reparei no silêncio e virei-me para a ver entrar na aula. Não sei até hoje se ela viu realmente o que eu tinha estado a fazer ou se o tinha ignorado completamente. Ao longo dessa palestra, morri de vergonha. Tanto mais vergonhoso foi o facto de ela me ter dado um certificado de carácter. 
joy;Isto aconteceu quando finalmente se confirmou que eu tinha ficado em primeiro lugar na universidade para os exames de M.A.. Alguns dias antes de os resultados oficiais serem declarados, um escriturário tinha trazido os resultados não oficialmente. Assim, eu estava à espera dos resultados mas a confirmação permitiu-me sentir legitimamente feliz pelo meu sucesso. a 
fear;Isto era quando eu estava a ser seguido para casa todos os dias desde o campus, por um estranho. Ele seguia-me até ao campus e depois sentava-se à porta da minha turma. Se eu não estivesse lá, ele perguntava aos meus amigos onde eu estava. Ele era uma pessoa sombria e de aspecto sinistro e eu estava aterrorizada com ele, pois não conhecia as suas intenções. Fiz queixa dele ao oficial de segurança, que o entregou à polícia. e fiquei ainda mais petrificado nessa altura.
anger;Uma nova ligação de gás deveria ser instalada e o mecânico que veio fazê-lo foi muito rude para mim e para a minha mãe. Corri para o concessionário com a minha mãe e lutei com o concessionário porque ele parecia não ser razoável e estava a tomar o partido do mecânico. O assunto acabou por ser resolvido depois de o meu pai ter ido falar com ele. O mecânico foi convidado a pedir desculpa.
sadness;No dia em que eu ia receber a minha medalha de ouro pelo M.A., a minha avó, que eu amava muito, morreu após uma doença. Ela morreu algumas horas antes da convocação. Enquanto eu assistia à convocação, tive de controlar a minha dor, pois ela não teria gostado que eu a perdesse. Era um dia que ela estava à espera, mas não chegou a ver. 
disgust;Tínhamos regressado de um programa e estávamos todos (três raparigas) alojados em casa de outra rapariga. Uma delas começou a passar por mim comentários muito desagradáveis e completamente cabrões. Foi-me trazido pelos elogios de um colega masculino, esta rapariga estava interessada neste rapaz. Os comentários de cabra e de gato feitos por mulheres nunca deixam de me enojar. Lembro-me particularmente deste incidente porque ela sabia que eu não tinha encorajado o tipo.
shame;Eu estava a aprender judô e o meu instrutor queria que eu o ajudasse a ensinar judô a raparigas num colégio suburbano. Eu era apenas um principiante, e ele fez-me um cinto verde para que eu fosse capaz de impor um respeito. Isto era contra os meus princípios, e mesmo assim permiti-me ouvi-lo. Desisti pouco depois, no entanto, senti-me muito envergonhado por não me cingir aos meus princípios e por não ter posto o pé no chão mais cedo.
guilt;Estava a voltar para casa com a minha mãe quando a bolsa que levava foi roubada. Foi feito tão rapidamente que só muito mais tarde me apercebi do que tinha acontecido. Perdi muito dinheiro e as chaves da casa. Estava culpado pelo meu descuido. Senti-me terrível porque normalmente não perco coisas e isto foi bastante importante, especialmente as chaves. 
joy;Os eventos desportivos internacionais ganhos pela minha equipa nacional favorita ou por um jogador trazem-me alegria, por exemplo, quando a Índia ganhou o jogo de críquete da Taça do Mundo.
fear;Quando tinha ido a um piquenique escolar e fui deixado para trás na floresta.
anger;Quando vi algumas pessoas a bater num homem que parecia ser um estranho.
sadness;Quando a Índia perdeu o troféu de cricket de Benson e Hedges.
guilt;Quando fui responsável por fazer com que o meu amigo fosse expulso num jogo de cricket vital.
joy;Quando a Índia ganhou a taça Prudential ao vencer as Índias Ocidentais no jogo final e se tornou campeã mundial de cricket. As Índias Ocidentais foram o mais forte dos oito países que participaram na competição.
fear;Quando era criança, uma noite li um romance sobre fantasmas e assim passei uma noite sem dormir, pois continuava a sentir que os fantasmas dançavam à minha volta.
anger;Apesar do nosso bom desempenho e excelentes resultados, a direcção recusou-se a satisfazer as nossas exigências.
sadness;Quando a minha amada namorada se casou com outra pessoa.
disgust;Quando soube que uma rapariga de 14 anos tinha sido violada por quatro condutores de riquixá na nossa cidade.
shame;Sinto vergonha pelo facto de, mesmo após 35 anos de independência, 70% da população indiana ainda estar abaixo do limiar da pobreza.
guilt;Li sobre o espírito nacional e social e a autodisciplina dos povos de países desenvolvidos como os EUA, Inglaterra, França, Alemanha, etc. Comparando isto com o povo indiano, senti-me culpado por não ter espírito nacional ou auto-disciplina.
joy;Senti-me feliz na resolução do nosso casamento, embora sejamos de diferentes origens sociolinguísticas, os nossos pais concordaram com o casamento sem qualquer conflito ou discussão. Tínhamos pensado que eles iriam opor-se ao casamento, mas isso não aconteceu. 
fear;Um dia, de manhã cedo, a minha mãe saudável adoeceu. Não havia nenhum médico nem compositor perto e durante algumas horas -8 da manhã às 18 horas, ela não falou uma única frase, nem bebeu água ou leite. Não houve movimento no seu corpo e eu senti-me assustada. Quase perdi a minha confiança na sua sobrevivência.
anger;Um dia, o meu irmão mais velho repreendeu mal o meu pai. Esta foi a primeira vez que ouvi uma linguagem tão abusiva por parte do meu irmão. Pedi-lhe humildemente que não usasse este tipo de linguagem, mas ele não se importou com o que eu estava a dizer. Finalmente, peguei num machado para usar contra ele, entretanto as pessoas intervieram.
sadness;O meu amigo íntimo e eu pedimos a admissão ao TISS no ano passado, e infelizmente ele não conseguiu a admissão. Tínhamos feito a nossa graduação juntos e estamos bastante envolvidos um com o outro, por isso queríamos fazer o nosso mestrado juntos. No entanto, não resultou como esperávamos e isto entristeceu-me.
disgust;O meu colega na TISS tem o hábito de roer as unhas e desde a minha infância que nunca gostei deste hábito. Esta pessoa está perto de mim nas aulas, no refeitório e no campus, por isso sugeri que ele parasse de roer as unhas. No entanto, ele achou difícil e os meus sentimentos de repugnância não mudaram.
shame;Tive este sentimento antes da minha graduação e nunca me atrevi a falar com os meus familiares e amigos. Devido a este sentimento, eu evitaria situações, no entanto, não sei a razão para tal.
guilt;Um dia, a minha mãe obrigou-me a comer mais e eu recusei, no dia seguinte ela serviu-me mais arroz e pedaços de carneiro do que o habitual. Quando vi isto, zanguei-me muito e repreendi-a, e recusei-me a comer. Mais tarde, senti-me culpado e pedi-lhe que me desculpasse.
joy;Quando eu era estudante no Instituto a fazer o meu M. Phil, um dos meus professores telefonou-me antes da convocação e disse-me que eu tinha recebido a medalha de ouro (primeira posição) na universidade e amanhã estarei na televisão.
fear;Quando estava na minha aldeia, um dos meus inimigos tinha escrito uma carta sem sentido a uma rapariga e disse ao pai desta rapariga que eu era o culpado. Quando tomei conhecimento disto, fiquei assustado, pois o pai de uma rapariga era um homem pior.
anger;Quando estava a fazer pesquisa há alguns meses atrás, pedi ao Instituto para me patrocinar um curso de informática que foi realizado num TISS. Contudo, por causa do funcionário administrativo, não consegui obter o dinheiro.
sadness;Quando estava em Bombaim, um dos meus bons amigos ia casar e ele não me tinha informado sobre isso, isto entristeceu-me.
disgust;Uma vez recebi um telefonema a dizer que um dos seus amigos estava na prisão, por favor venha vê-lo. Quando fui à prisão e o vi, fiquei enojado.
shame;Há algum tempo atrás, tinha assinado uma carta que não tinha lido. O que tinha acontecido é que algo tinha sido escrito contra o meu amigo e isto foi para as autoridades superiores. O meu amigo perguntou-me - também assinou?  
guilt;Um dos meus amigos veio a saber, através de outros amigos, que eu me tinha candidatado a alguns cursos num instituto. Ele perguntou-me porque não me disse, eu também me teria candidatado. Por isso, senti-me culpado.
joy;Tenho a alegria de estar vivo todas as noites.
anger;Ao descobrir o burocratismo e as infra-estruturas burocráticas, corruptas, decadentes e degeneradas de todos os serviços públicos, escritórios e serviços, e a corrupção desenfreada em todos os níveis de educação e outras instituições.
sadness;A morte de Jaya Prakash Narayan causou muita tristeza, pois acreditava que ele era o único verdadeiro democrata e um raio de esperança no horizonte indiano.
disgust;Este é um sentimento quotidiano. Muitos acontecimentos situacionais: as causas são ambiente impuro e sujo, analfabetismo, pobreza e negligência dos recursos humanos, e repugnância pela falta de percepção por parte de nós (poucos instruídos) pela falta de vontade e de ímpeto para a sua redenção. 
shame;Quando percebi que pertencia a um país que está entre os mais pobres do mundo e que, apesar de termos os recursos, não os utilizamos. Tinha vergonha de mim e do meu país, vergonha pela falta de paridade entre os estilos de vida dos cidadãos.
guilt;Quando percebi que não estava a trabalhar o suficiente e que não estava a ser útil como indivíduo à sociedade ou à família, culpado de gastar dinheiro em actividades não necessárias - em suma, a desperdiçar a minha vida.
joy;A minha alegria não conhecia limites quando fui seleccionado para um emprego, mesmo antes de ter terminado os meus estudos.
fear;Fiquei assustado quando percebi que poderia perder o comboio que era suposto apanhar. Estava a 1500 Kilómetros de casa e quando ouvi o apito de partida ainda estava a 150 pés de distância do comboio. Finalmente consegui.
anger;Senti raiva quando os repetidos apelos ao cobrador de bilhetes e aos co-passageiros para fazer uma fila caíram em ouvidos surdos. Tenho esta sensação sempre que alguém não é disciplinado e metódico no cumprimento do seu dever.
sadness;Fico cheio de tristeza e tristeza com a morte de uma pessoa. Mais especificamente, sentia-me triste depois de ouvir a notícia da morte de uma pessoa que era corajosa e cheia de vida, comá vigor e planos para o dia seguinte, mas não tinha nenhum dia seguinte para a acarinhar.
disgust;Sinto-me enojado por não ser capaz de lidar com todos os assuntos mundanos, uma vez que passo muito tempo precioso a perseguir o meu passatempo e a estar no meio das pessoas que amo e que anseiam por estar com elas.
shame;Sinto-me sempre envergonhado quando não consigo realizar algo em que me empenhei em todos os meus esforços.
guilt;Por vezes sinto-me atraído por uma conduta socialmente degradada devido às suas más consequências, e depois sinto-me culpado.
joy;Quando a Índia ganhou pela primeira vez o torneio de cricket da Taça do Mundo.
fear;Eu estava então no 10º nível e ia para o meu lugar de origem. O último autocarro já tinha partido e, por isso, comecei a andar, logo se tornou bastante escuro. A estrada era uma estrada de aldeia e estava deserta, e eu nem sequer tinha a certeza se esse era o caminho certo. Finalmente cheguei a casa às 22 horas.
anger;Estava a viajar de Deli para Bombaim. Tinha reservado um lugar um por mês atrás e também tinha recebido um telegrama a confirmar isto. Contudo, no comboio, o meu nome tinha sido omitido da folha de reserva, e o lugar que ainda estava vago tinha sido atribuído a outra pessoa que o pagou, apesar dos meus pedidos de lugar. Fui autorizado a permanecer no compartimento reservado quando paguei o dinheiro.
sadness;A notícia da calamidade natural foi um terramoto em que centenas de mexicanos morreram.
disgust;Em Punjab, quando em nome da religião as pessoas se matavam umas às outras durante a agitação.
joy;Senti-me feliz no final de um acampamento de estudantes de 10 dias. Tínhamos partilhado as nossas esperanças e aspirações e, na situação aberta assim gerada, tínhamos feito fortes amizades e experimentado também o nosso valor.
fear;Um dos meus colegas tinha feito trabalho de campo e na minha tentativa de o encobrir, eu estava exposto, embora não directamente. Íamos ter com o nosso supervisor do trabalho de campo e tínhamos medo das consequências.
anger;Tinha cometido um erro no planeamento de um programa e tinha aceite publicamente o erro, apesar de repetidos pedidos para não trazer o assunto para discussão, um professor não parava de fazer comentários. e eu reagi com raiva. 
sadness;Estava apaixonado por uma rapariga mas tinha de me separar dela devido a diferentes compromissos em relação à vida e à carreira. Amava-a como pessoa, mas não podia concordar com a vida que o futuro exigiria. Separar-me dela era muito triste.
disgust;Os estudantes no campus estavam desnecessariamente a criar problemas apenas para incomodar as autoridades - não para conseguir algo concreto, mas para promover o seu interesse.
shame;Tinha reagido com raiva a um amigo, sem qualquer culpa da sua parte. Eu tinha levantado a minha voz e não me tinha preocupado com a sua opinião.
guilt;Tinha prometido enviar algo a um amigo e isso tinha-me escapado completamente. Senti-me culpado por me ter esquecido.
joy;Este é um sentimento que nunca traí, mas devo confessar que a última vez que me senti ligeiramente feliz foi quando passei o meu M. A com uma alta patente. Isto foi há alguns anos quando o meu amigo me falou sobre o resultado.
fear;Há algumas semanas atrás tive um seminário muito importante e fiz circular os meus trabalhos por todos os membros do painel. Um dia antes do seminário apercebi-me que tinha inadvertidamente sobrecarregado certas derivações e que não as tinha corrigido. Receei que isto reflectisse muito mal no meu desempenho. Felizmente, nenhum dos membros do painel o detectou e eu senti-me aliviado.
anger;Há alguns dias atrás, um amigo meu espetou-me nas costelas por diversão, embora eu o tivesse avisado um número infinito de vezes que isso me magoava, ele fê-lo novamente. Normalmente ignoro isto, mas desta vez, por uma fracção de segundo, ameacei dar-lhe uma tareia. Este é o último incidente em que perdi a calma, embora me tenha sentido muito mal mais tarde.
sadness;O momento mais triste da minha vida foi quando perdi a minha irmã mais nova há alguns anos atrás.
disgust;Ontem, estava prestes a atravessar a estrada quando um camponês que estava à minha frente cuspiu uma boca cheia de sumo de betel na estrada. Estava muito vento e, se não tivesse verificado a minha velocidade, teria tomado uma boa dose da sua saliva. Embora não estivesse zangado, senti que estas pessoas eram muito indecentes.
shame;Ontem, enquanto jogava voleibol, havia uma pessoa a mais e alguém tinha de sair. Um desmancha-prazeres e eu fomos os últimos a chegar e tínhamos chegado ao mesmo tempo. Um de nós teve de se retirar do jogo, pois eu estava a atrasar a saída do desmancha-prazeres e o desmancha-prazeres optou por dizer que eu devia jogar. Senti vergonha de mim próprio.
guilt;Há alguns dias atrás, um amigo meu pediu-me para o visitar num domingo. Aceitei, mas mais tarde não fui por nenhuma razão específica. Apenas dormi no meu quarto. No dia seguinte, este amigo telefonou-me e disse-me que estava à minha espera no dia anterior e que a sua mulher tinha preparado um almoço muito bom para mim, que se tinha perdido. Senti-me muito mal com este incidente e ele tem vindo a crescer no meu coração desde então.
joy;Quando me formei em B.Sc com primeira classe.
fear;Antes da declaração dos resultados do S.S.C.
anger;Quando fui castigado na escola por nenhum erro grave meu.
sadness;Quando recebi os resultados da S.Y.J.C., as notas que obtive não corresponderam às minhas expectativas e falhei a admissão à engenharia.
disgust;Quando não pude assistir ao piquenique da faculdade devido a algumas dificuldades.
shame;Quando fui detido um dia na escola, pelo vice-principal, por indisciplina.
guilt;Um dia, na escola, discuti com um colega de escola, e acabei por lhe bater com força. Ele, estando fisicamente fraco, teve de visitar o seu médico e permanecer ausente da escola durante dois dias.
joy;Isto aconteceu quando eu estava no 10º ano de escolaridade. As colheitas de arroz estavam em mau estado porque não tinha chovido e não havia água no poço, por isso estava de muito mau humor. Concluí que iria ignorar o campo de arrozal, apenas 12 horas depois disto choveu durante uma hora. Este foi um tempo muito tenso e a chuva trouxe-me um prazer tremendo.
fear;Aos 16 anos de idade, tinha ido ver um filme numa aldeia próxima, a cerca de 8 km da minha casa. Comecei a andar, pois não havia autocarro. Tive de atravessar colinas e como estava escuro, não consegui identificar o caminho. A meio do caminho começou a chover e como não havia abrigo, corri quatro km para chegar a casa.
anger;Um dia o meu colega de quarto começou a imitar-me, fazendo o que eu tinha feito há algumas horas atrás. Fiquei muito zangado e comecei a espancá-lo.
sadness;Durante alguns meses, um parente próximo meu morreu. Eu nunca tinha esperado que isto acontecesse e fiquei triste durante alguns meses.
disgust;Um dia, num lugar importante, conheci um grupo de raparigas e enquanto esperávamos por um autocarro, estas raparigas começaram a fumar e mandaram-me fumar, senti-me muito enojado. 
shame;Há alguns meses tinha ido a casa da minha amiga e ofereceram-me chá e café. Não tenho o hábito de beber chá ou café e por isso ofereceram-me um copo de leite, por isso senti-me envergonhada.
guilt;Na minha terra natal, eu andava de bicicleta, que não tinha luz, à noite, e assim um polícia apanhou-me. Solicitei-lhe que me deixasse ir, mas ele não o fez após alguns minutos, e eu escapei.
