word,emotion,lexicon_score
precisa saber,sadness,0.0
NeedToreLax,sadness,0.0
carente,sadness,0.0
negação,sadness,0.0
negligência,sadness,0.0
negligenciando,sadness,0.0
negligência,sadness,0.0
negligente,sadness,0.0
negligentemente,sadness,0.0
insignificante,sadness,0.0
negociar,sadness,0.0
negociação,sadness,0.0
negociador,sadness,0.0
relinchar,sadness,0.0
vizinho,sadness,0.0
vizinhança,sadness,0.0
vizinho,sadness,0.0
neonatal,sadness,0.0
neófito,sadness,0.0
Neoprene,sadness,0.0
sobrinho,sadness,0.0
nerds,sadness,0.0
nervo,sadness,0.0
nervos,sadness,0.0
nervoso,sadness,0.0
nervosismo,sadness,0.0
nervoso,sadness,0.0
nervoso,sadness,0.0
ness,sadness,0.0
ninho,sadness,0.0
Nestlé,sadness,0.0
Aninhando,sadness,0.0
líquido,sadness,0.0
rede,sadness,0.0
urtiga,sadness,0.0
rede,sadness,0.0
neurologia,sadness,0.0
neurótico,sadness,0.0
neutro,sadness,0.0
neutro,sadness,0.0
neutralidade,sadness,0.0
neutralizar,sadness,0.0
novos começos,sadness,0.0
recém -nascido,sadness,0.0
recém -chegado,sadness,0.0
novo dia,sadness,0.0
novo emprego,sadness,0.0
vida nova,sadness,0.0
recentemente,sadness,0.0
novo eu,sadness,0.0
novidade,sadness,0.0
notícias,sadness,0.0
jornal,sadness,0.0
banca de jornais,sadness,0.0
novo começo,sadness,0.0
ano Novo,sadness,0.0
Nib,sadness,0.0
mordidela,sadness,0.0
nicho,sadness,0.0
Nichts,sadness,0.0
usuario,sadness,0.0
níquel,sadness,0.0
apelido,sadness,0.0
nicotina,sadness,0.0
sobrinha,sadness,0.0
quase,sadness,0.0
noite,sadness,0.0
anoitecer,sadness,0.0
rouxinol,sadness,0.0
pesadelo,sadness,0.0
pesadelos,sadness,0.0
niilismo,sadness,0.0
nada,sadness,0.0
ágil,sadness,0.0
noventa,sadness,0.0
nono,sadness,0.0
beliscar,sadness,0.0
mamilo,sadness,0.0
nix,sadness,0.0
nobreza,sadness,0.0
nobre,sadness,0.0
nobre,sadness,0.0
ninguém se importa,sadness,0.0
nocomximações,sadness,0.0
noturno,sadness,0.0
acenar,sadness,0.0
acenando,sadness,0.0
nó,sadness,0.0
nodular,sadness,0.0
nódulo,sadness,0.0
barulho,sadness,0.0
barulhento,sadness,0.0
nômade,sadness,0.0
nômade,sadness,0.0
nomenclatura,sadness,0.0
nominal,sadness,0.0
nomear,sadness,0.0
nomeação,sadness,0.0
Nomeado,sadness,0.0
nonce,sadness,0.0
indefinido,sadness,0.0
inexistente,sadness,0.0
sem pagamento,sadness,0.0
não residente,sadness,0.0
Absurdo,sadness,0.0
novato,sadness,0.0
macarrão,sadness,0.0
recanto,sadness,0.0
meio-dia,sadness,0.0
Point,sadness,0.0
sem arrependimentos,sadness,0.0
norma,sadness,0.0
normal,sadness,0.0
normalidade,sadness,0.0
normalidade,sadness,0.0
nordeste,sadness,0.0
Noschool,sadness,0.0
nariz,sadness,0.0
curioso,sadness,0.0
nostálgico,sadness,0.0
Naestress,sadness,0.0
narina,sadness,0.0
notável,sadness,0.0
notáveis,sadness,0.0
notavelmente,sadness,0.0
notamorningPerson,sadness,0.0
notário,sadness,0.0
notação,sadness,0.0
entalhe,sadness,0.0
entalhado,sadness,0.0
observação,sadness,0.0
caderno,sadness,0.0
observado,sadness,0.0
digno de nota,sadness,0.0
infeliz,sadness,0.0
nada melhor,sadness,0.0
perceber,sadness,0.0
perceptível,sadness,0.0
notificação,sadness,0.0
notificar,sadness,0.0
noção,sadness,0.0
nocional,sadness,0.0
notoriedade,sadness,0.0
não está pronto,sadness,0.0
a despeito de,sadness,0.0
nada,sadness,0.0
substantivo,sadness,0.0
nutrir,sadness,0.0
nutrição,sadness,0.0
Nouveau,sadness,0.0
novidade,sadness,0.0
novato,sadness,0.0
hoje em dia,sadness,0.0
agora trabalho,sadness,0.0
sem problemas,sadness,0.0
nocivo,sadness,0.0
bocal,sadness,0.0
nuance,sadness,0.0
nuances,sadness,0.0
núcleo,sadness,0.0
nu,sadness,0.0
Nudge,sadness,0.0
nudez,sadness,0.0
pepita,sadness,0.0
incômodo,sadness,0.0
NUL,sadness,0.0
nulo,sadness,0.0
anular,sadness,0.0
dormente,sadness,0.0
número,sadness,0.0
numeração,sadness,0.0
números,sadness,0.0
numeral,sadness,0.0
numerador,sadness,0.0
numérico,sadness,0.0
numericament,sadness,0.0
numeroso,sadness,0.0
freira,sadness,0.0
enfermeira,sadness,0.0
berçário,sadness,0.0
nutrir,sadness,0.0
noz-moscada,sadness,0.0
nutrição,sadness,0.0
nutritivo,sadness,0.0
nozes,sadness,0.0
ninfa,sadness,0.0
OAF,sadness,0.0
carvalho,sadness,0.0
remo,sadness,0.0
oásis,sadness,0.0
juramento,sadness,0.0
aveia,sadness,0.0
obediência,sadness,0.0
obediente,sadness,0.0
obedientemente,sadness,0.0
obelisco,sadness,0.0
obeso,sadness,0.0
obedecer,sadness,0.0
obi,sadness,0.0
objeto,sadness,0.0
objeção,sadness,0.0
censurável,sadness,0.0
objetivo,sadness,0.0
obrigação,sadness,0.0
obrigatório,sadness,0.0
obrigar,sadness,0.0
obrigado,sadness,0.0
obrigar,sadness,0.0
Devedor,sadness,0.0
oblíquo,sadness,0.0
obliterado,sadness,0.0
esquecimento,sadness,0.0
desatento,sadness,0.0
oblongo,sadness,0.0
oboé,sadness,0.0
obsceno,sadness,0.0
obscenidade,sadness,0.0
obscurecer,sadness,0.0
obscurecido,sadness,0.0
obscuridade,sadness,0.0
observância,sadness,0.0
atento,sadness,0.0
observação,sadness,0.0
observatório,sadness,0.0
observar,sadness,0.0
observador,sadness,0.0
observando,sadness,0.0
obcecado,sadness,0.0
obsessão,sadness,0.0
obsolescência,sadness,0.0
obstetra,sadness,0.0
obstetrícia,sadness,0.0
obstinado,sadness,0.0
obstruir,sadness,0.0
obstrução,sadness,0.0
obstrutivo,sadness,0.0
obtivermos,sadness,0.0
obtível,sadness,0.0
obtuso,sadness,0.0
anverso,sadness,0.0
óbvio,sadness,0.0
ocarina,sadness,0.0
ocasião,sadness,0.0
ocasional,sadness,0.0
ocasionalmente,sadness,0.0
oclusão,sadness,0.0
oculto,sadness,0.0
ocupação,sadness,0.0
ocupante,sadness,0.0
ocupação,sadness,0.0
ocupado,sadness,0.0
ocupante,sadness,0.0
ocupar,sadness,0.0
ocupando,sadness,0.0
ocorrer,sadness,0.0
ocorrência,sadness,0.0
ocd,sadness,0.0
oceano,sadness,0.0
oceânico,sadness,0.0
octógono,sadness,0.0
oitava,sadness,0.0
polvo,sadness,0.0
ocular,sadness,0.0
chances,sadness,0.0
tributo,sadness,0.0
odioso,sadness,0.0
odômetro,sadness,0.0
odor,sadness,0.0
Estrogênio,sadness,0.0
obra,sadness,0.0
miudezas,sadness,0.0
ofender,sadness,0.0
ofensiva,sadness,0.0
oferecer,sadness,0.0
oferecido,sadness,0.0
oferta,sadness,0.0
De maneira diferente,sadness,0.0
escritório,sadness,0.0
Policial,sadness,0.0
escritórios,sadness,0.0
oficial,sadness,0.0
oficiar,sadness,0.0
Offing,sadness,0.0
desembarcar,sadness,0.0
desvio,sadness,0.0
ramo,sadness,0.0
impedir,sadness,0.0
muitas vezes,sadness,0.0
muitas vezes,sadness,0.0
ogro,sadness,0.0
Oh céus,sadness,0.0
Oh Deus,sadness,0.0
oh não,sadness,0.0
Ah Merda,sadness,0.0
óleo,sadness,0.0
Óleos,sadness,0.0
pomada,sadness,0.0
olfativo,sadness,0.0
oligarquia,sadness,0.0
Oliva,sadness,0.0
ómega,sadness,0.0
omelete,sadness,0.0
presságio,sadness,0.0
omgomgomg,sadness,0.0
ameaçador,sadness,0.0
omissão,sadness,0.0
omitir,sadness,0.0
omitido,sadness,0.0
Omnibus,sadness,0.0
onipotência,sadness,0.0
onipotente,sadness,0.0
onipresente,sadness,0.0
onisciente,sadness,0.0
oncologista,sadness,0.0
INSCRESSO,sadness,0.0
um dia,sadness,0.0
no limite,sadness,0.0
um amor,sadness,0.0
unidade,sadness,0.0
a si mesmo,sadness,0.0
em andamento,sadness,0.0
cebola,sadness,0.0
Início,sadness,0.0
ataque,sadness,0.0
ontologia,sadness,0.0
ônus,sadness,0.0
adiante,sadness,0.0
ônix,sadness,0.0
ooze,sadness,0.0
escorrendo,sadness,0.0
opacidade,sadness,0.0
opala,sadness,0.0
opaco,sadness,0.0
Ope,sadness,0.0
abrir,sadness,0.0
abridor,sadness,0.0
abertura,sadness,0.0
abertamente,sadness,0.0
abertura,sadness,0.0
operático,sadness,0.0
Operação,sadness,0.0
operações,sadness,0.0
operativo,sadness,0.0
operador,sadness,0.0
oftálmico,sadness,0.0
oftalmologista,sadness,0.0
opiáceo,sadness,0.0
opinião,sadness,0.0
opinativo,sadness,0.0
adversário,sadness,0.0
oportuno,sadness,0.0
oportunismo,sadness,0.0
oportunidade,sadness,0.0
opor,sadness,0.0
oposto,sadness,0.0
opondo -se,sadness,0.0
oposto,sadness,0.0
opostos,sadness,0.0
oposição,sadness,0.0
ótico,sadness,0.0
óptico,sadness,0.0
óptica,sadness,0.0
otimismo,sadness,0.0
otimista,sadness,0.0
otimista,sadness,0.0
opção,sadness,0.0
opcional,sadness,0.0
opcionalmente,sadness,0.0
opções,sadness,0.0
Optometrista,sadness,0.0
opulência,sadness,0.0
opulento,sadness,0.0
Opus,sadness,0.0
oráculo,sadness,0.0
oral,sadness,0.0
laranja,sadness,0.0
oração,sadness,0.0
orador,sadness,0.0
oratório,sadness,0.0
esfera,sadness,0.0
órbita,sadness,0.0
órbita,sadness,0.0
orbs,sadness,0.0
orc,sadness,0.0
Pomar,sadness,0.0
ordenado,sadness,0.0
provação,sadness,0.0
ordem,sadness,0.0
ordenadamente,sadness,0.0
Portaria,sadness,0.0
ordinário,sadness,0.0
ordenação,sadness,0.0
munição,sadness,0.0
minério,sadness,0.0
orégano,sadness,0.0
órgão,sadness,0.0
orgânico,sadness,0.0
organismo,sadness,0.0
organista,sadness,0.0
organização,sadness,0.0
organizar,sadness,0.0
organizado,sadness,0.0
orgasmo,sadness,0.0
orgias,sadness,0.0
orientar,sadness,0.0
oriental,sadness,0.0
orientação,sadness,0.0
orifício,sadness,0.0
origem,sadness,0.0
originalidade,sadness,0.0
originar,sadness,0.0
originação,sadness,0.0
Originador,sadness,0.0
ornamento,sadness,0.0
ornamental,sadness,0.0
ornamentação,sadness,0.0
ornamentado,sadness,0.0
ornamentado,sadness,0.0
ortodoxo,sadness,0.0
ortodoxia,sadness,0.0
ortogonal,sadness,0.0
oscilar,sadness,0.0
oscilando,sadness,0.0
oscilação,sadness,0.0
oscilatório,sadness,0.0
ostensivo,sadness,0.0
ostensivamente,sadness,0.0
avestruz,sadness,0.0
Otto,sadness,0.0
otomano,sadness,0.0
onça,sadness,0.0
nós mesmos,sadness,0.0
surto,sadness,0.0
resultado,sadness,0.0
clamor,sadness,0.0
superar,sadness,0.0
ar livre,sadness,0.0
ao ar livre,sadness,0.0
roupa,sadness,0.0
superar,sadness,0.0
crescimento,sadness,0.0
dedo,sadness,0.0
passeio,sadness,0.0
estranho,sadness,0.0
superar,sadness,0.0
bandido,sadness,0.0
tomada,sadness,0.0
contorno,sadness,0.0
contornos,sadness,0.0
panorama,sadness,0.0
periférico,sadness,0.0
ultrapassar,sadness,0.0
posto avançado,sadness,0.0
derramamento,sadness,0.0
saída,sadness,0.0
ultraje,sadness,0.0
indignado,sadness,0.0
ultrajante,sadness,0.0
completamente,sadness,0.0
ultran,sadness,0.0
início,sadness,0.0
fora,sadness,0.0
arredores,sadness,0.0
franco,sadness,0.0
fora do comum,sadness,0.0
estendido,sadness,0.0
para fora,sadness,0.0
para fora,sadness,0.0
Outweigh,sadness,0.0
oval,sadness,0.0
ovário,sadness,0.0
ovado,sadness,0.0
forno,sadness,0.0
macacão,sadness,0.0
arrogante,sadness,0.0
sobrecarregar,sadness,0.0
sobrecarregado,sadness,0.0
sobretudo,sadness,0.0
superar,sadness,0.0
superando,sadness,0.0
exagerar,sadness,0.0
overdose,sadness,0.0
Overdrive,sadness,0.0
superestimar,sadness,0.0
superestimado,sadness,0.0
transbordar,sadness,0.0
transbordante,sadness,0.0
coberto de vegetação,sadness,0.0
crescimento excessivo,sadness,0.0
pendente,sadness,0.0
revisão,sadness,0.0
a sobrecarga,sadness,0.0
muito feliz,sadness,0.0
sobreposto,sadness,0.0
sobreposição,sadness,0.0
sobreposição,sadness,0.0
sobrejacente,sadness,0.0
pago em excesso,sadness,0.0
ultrapassar,sadness,0.0
exagerado,sadness,0.0
sobrecarregar,sadness,0.0
avassalador,sadness,0.0
sobrepor,sadness,0.0
substituir,sadness,0.0
Overnun,sadness,0.0
superintendente,sadness,0.0
ofuscar,sadness,0.0
supervisão,sadness,0.0
dormindo demais,sadness,0.0
exagerar,sadness,0.0
estoque excessivo,sadness,0.0
APRETO,sadness,0.0
ultrapassar,sadness,0.0
ultrapassado,sadness,0.0
sobre a Lua,sadness,0.0
mais pensativo,sadness,0.0
pensar demasiado,sadness,0.0
derrubar,sadness,0.0
ultrapassado,sadness,0.0
abertura,sadness,0.0
reviravolta,sadness,0.0
Sobrecarga,sadness,0.0
muito pesado,sadness,0.0
superzeal,sadness,0.0
dever,sadness,0.0
proprietário,sadness,0.0
propriedade,sadness,0.0
boi,sadness,0.0
oxidação,sadness,0.0
oxigênio,sadness,0.0
oxímoro,sadness,0.0
ostra,sadness,0.0
ritmo,sadness,0.0
pacífico,sadness,0.0
Acalmar,sadness,0.0
ritmo,sadness,0.0
pacote,sadness,0.0
pacote,sadness,0.0
Packer,sadness,0.0
pacote,sadness,0.0
pacto,sadness,0.0
almofada,sadness,0.0
preenchimento,sadness,0.0
Raddle,sadness,0.0
"Pomar, pasto",sadness,0.0
Paddy,sadness,0.0
cadeado,sadness,0.0
padre,sadness,0.0
hino,sadness,0.0
pagão,sadness,0.0
paganismo,sadness,0.0
página,sadness,0.0
Pageant,sadness,0.0
paginação,sadness,0.0
pagode,sadness,0.0
balde,sadness,0.0
sem dor,sadness,0.0
dores,sadness,0.0
diligente,sadness,0.0
pintar,sadness,0.0
pintado,sadness,0.0
pintor,sadness,0.0
pintura,sadness,0.0
par,sadness,0.0
pijamas,sadness,0.0
amigo,sadness,0.0
Palácio,sadness,0.0
palatável,sadness,0.0
palato,sadness,0.0
Paleontologia,sadness,0.0
paleta,sadness,0.0
mortalha,sadness,0.0
paládio,sadness,0.0
palete,sadness,0.0
paliativo,sadness,0.0
Palm,sadness,0.0
Palmer,sadness,0.0
palpável,sadness,0.0
palpitações,sadness,0.0
insignificante,sadness,0.0
PAMPER,sadness,0.0
panfleto,sadness,0.0
frigideira,sadness,0.0
panaceia,sadness,0.0
Panache,sadness,0.0
panqueca,sadness,0.0
painel,sadness,0.0
Pang,sadness,0.0
pânico,sadness,0.0
ataque de pânico,sadness,0.0
em pânico,sadness,0.0
em pânico,sadness,0.0
panier,sadness,0.0
panorama,sadness,0.0
panorâmico,sadness,0.0
calça,sadness,0.0
panteão,sadness,0.0
pantera,sadness,0.0
calcinhas,sadness,0.0
pantomima,sadness,0.0
despensa,sadness,0.0
calça,sadness,0.0
Pap,sadness,0.0
papado,sadness,0.0
papal,sadness,0.0
papel,sadness,0.0
Paprika,sadness,0.0
papiro,sadness,0.0
par,sadness,0.0
parábola,sadness,0.0
parábola,sadness,0.0
parabólico,sadness,0.0
pára -quedas,sadness,0.0
parada,sadness,0.0
paradigma,sadness,0.0
paraíso,sadness,0.0
paradoxo,sadness,0.0
paradoxal,sadness,0.0
parafina,sadness,0.0
Paragon,sadness,0.0
parágrafo,sadness,0.0
paralaxe,sadness,0.0
paralelo,sadness,0.0
paralelismo,sadness,0.0
paralisar,sadness,0.0
Paramount,sadness,0.0
paranóia,sadness,0.0
paranóico,sadness,0.0
parapeito,sadness,0.0
parafernália,sadness,0.0
paráfrase,sadness,0.0
parasita,sadness,0.0
Parasol,sadness,0.0
parcela,sadness,0.0
encomendas,sadness,0.0
pergaminho,sadness,0.0
perdão,sadness,0.0
parênquima,sadness,0.0
pai,sadness,0.0
parentesco,sadness,0.0
parental,sadness,0.0
parêntese,sadness,0.0
entrevistados,sadness,0.0
parietal,sadness,0.0
Paring,sadness,0.0
freguesia,sadness,0.0
paridade,sadness,0.0
parque,sadness,0.0
linguajar,sadness,0.0
parlamento,sadness,0.0
parlamentar,sadness,0.0
salão,sadness,0.0
liberdade condicional,sadness,0.0
parquet,sadness,0.0
papagaio,sadness,0.0
desviar-se,sadness,0.0
analisar,sadness,0.0
parcimonioso,sadness,0.0
parcimônia,sadness,0.0
salsinha,sadness,0.0
Parson,sadness,0.0
papel,sadness,0.0
participe,sadness,0.0
parcialidade,sadness,0.0
parcialmente,sadness,0.0
participar,sadness,0.0
participação,sadness,0.0
partícula,sadness,0.0
particularidade,sadness,0.0
detalhes,sadness,0.0
partidário,sadness,0.0
partidarismo,sadness,0.0
partição,sadness,0.0
parcialmente,sadness,0.0
parceiro,sadness,0.0
Parceiros,sadness,0.0
parceria,sadness,0.0
peças,sadness,0.0
festa,sadness,0.0
pas,sadness,0.0
passar,sadness,0.0
aceitável,sadness,0.0
passagem,sadness,0.0
passagem,sadness,0.0
Passe,sadness,0.0
passageiro,sadness,0.0
passim,sadness,0.0
passagem,sadness,0.0
paixão,sadness,0.0
apaixonado,sadness,0.0
passiva,sadness,0.0
passividade,sadness,0.0
Passaporte,sadness,0.0
senhas,sadness,0.0
passado,sadness,0.0
colar,sadness,0.0
pastel,sadness,0.0
passatempo,sadness,0.0
pastor,sadness,0.0
pastelaria,sadness,0.0
pasto,sadness,0.0
pastosa,sadness,0.0
Pat,sadness,0.0
correção,sadness,0.0
Patchwork,sadness,0.0
Pate,sadness,0.0
patela,sadness,0.0
patente,sadness,0.0
paterno,sadness,0.0
paternidade,sadness,0.0
caminho,sadness,0.0
patologia,sadness,0.0
Pathos,sadness,0.0
caminhos,sadness,0.0
caminho,sadness,0.0
paciência,sadness,0.0
paciente,sadness,0.0
pátio,sadness,0.0
patriarca,sadness,0.0
patriarcal,sadness,0.0
patrimônio,sadness,0.0
patriota,sadness,0.0
patriótico,sadness,0.0
patriotismo,sadness,0.0
patrulha,sadness,0.0
patrono,sadness,0.0
patrocínio,sadness,0.0
condescendente,sadness,0.0
patrocinar,sadness,0.0
condescendente,sadness,0.0
Patter,sadness,0.0
padrão,sadness,0.0
pausa,sadness,0.0
Pavimento,sadness,0.0
pavimento,sadness,0.0
pavilhão,sadness,0.0
pavimentação,sadness,0.0
pata,sadness,0.0
penhor,sadness,0.0
pax,sadness,0.0
pagar,sadness,0.0
retorno,sadness,0.0
dia do pagamento,sadness,0.0
pagador,sadness,0.0
pagamento,sadness,0.0
ervilha,sadness,0.0
paz,sadness,0.0
pacífico,sadness,0.0
pacífico,sadness,0.0
pacificamente,sadness,0.0
paz de espírito,sadness,0.0
pavão,sadness,0.0
pico,sadness,0.0
atingiu o pico,sadness,0.0
pérola,sadness,0.0
camponês,sadness,0.0
turfa,sadness,0.0
seixo,sadness,0.0
Peck,sadness,0.0
peculiar,sadness,0.0
peculiaridades,sadness,0.0
peculiaridade,sadness,0.0
particularmente,sadness,0.0
pecuniário,sadness,0.0
pedal,sadness,0.0
pedante,sadness,0.0
Peddle,sadness,0.0
pedestal,sadness,0.0
pedestre,sadness,0.0
pediatria,sadness,0.0
pedicure,sadness,0.0
pedigree,sadness,0.0
pedômetro,sadness,0.0
casca,sadness,0.0
Peep,sadness,0.0
par,sadness,0.0
encarando,sadness,0.0
inigualável,sadness,0.0
irritado,sadness,0.0
Peg,sadness,0.0
pinos,sadness,0.0
Peice,sadness,0.0
pelágico,sadness,0.0
pellet,sadness,0.0
caneta,sadness,0.0
propensão,sadness,0.0
lápis,sadness,0.0
pingente,sadness,0.0
pendência,sadness,0.0
pendente,sadness,0.0
pendente,sadness,0.0
pêndulo,sadness,0.0
penetrar,sadness,0.0
penetrante,sadness,0.0
penetração,sadness,0.0
Península,sadness,0.0
penitenciária,sadness,0.0
galhardete,sadness,0.0
sem um tostão,sadness,0.0
centavo,sadness,0.0
pensão,sadness,0.0
pensionista,sadness,0.0
Pentágono,sadness,0.0
Pentil,sadness,0.0
penúltimo,sadness,0.0
pessoas,sadness,0.0
povoado,sadness,0.0
pimenta,sadness,0.0
hortelã -pimenta,sadness,0.0
Péptico,sadness,0.0
perceber,sadness,0.0
percentagem,sadness,0.0
perceptível,sadness,0.0
percepção,sadness,0.0
perceptivo,sadness,0.0
poleiro,sadness,0.0
perchance,sadness,0.0
percolação,sadness,0.0
percussão,sadness,0.0
peremptório,sadness,0.0
perene,sadness,0.0
perfeito,sadness,0.0
perfeição,sadness,0.0
perfurado,sadness,0.0
perfuração,sadness,0.0
Perforce,sadness,0.0
executar,sadness,0.0
desempenho,sadness,0.0
artista,sadness,0.0
perfume,sadness,0.0
perfumado,sadness,0.0
peri,sadness,0.0
peridoto,sadness,0.0
perímetro,sadness,0.0
período,sadness,0.0
periódico,sadness,0.0
periódico,sadness,0.0
periodicamente,sadness,0.0
periodicidade,sadness,0.0
periferia,sadness,0.0
perecível,sadness,0.0
perjúrio,sadness,0.0
vantagem,sadness,0.0
permanência,sadness,0.0
permeável,sadness,0.0
permeado,sadness,0.0
permeação,sadness,0.0
permitida,sadness,0.0
permissão,sadness,0.0
permissivo,sadness,0.0
permitir,sadness,0.0
permitido,sadness,0.0
permitir,sadness,0.0
permutação,sadness,0.0
perpendicular,sadness,0.0
perpetrar,sadness,0.0
perpétuo,sadness,0.0
perpetuamente,sadness,0.0
perpetuar,sadness,0.0
perpetuação,sadness,0.0
perpetuidade,sadness,0.0
perplexo,sadness,0.0
perplexo,sadness,0.0
perseguir,sadness,0.0
perseverança,sadness,0.0
perseverar,sadness,0.0
persistir,sadness,0.0
persistência,sadness,0.0
persistente,sadness,0.0
persistindo,sadness,0.0
pessoa,sadness,0.0
gentil,sadness,0.0
personagem,sadness,0.0
pessoal,sadness,0.0
personalidades,sadness,0.0
personificação,sadness,0.0
pessoal,sadness,0.0
pessoas,sadness,0.0
perspectiva,sadness,0.0
transpiração,sadness,0.0
persuadir,sadness,0.0
persuasão,sadness,0.0
persuasivo,sadness,0.0
pert,sadness,0.0
pertinente,sadness,0.0
perturbação,sadness,0.0
pertussis,sadness,0.0
leitura,sadness,0.0
ler,sadness,0.0
permeado,sadness,0.0
perverso,sadness,0.0
perverter,sadness,0.0
pervertido,sadness,0.0
praga,sadness,0.0
peste,sadness,0.0
bicho de estimação,sadness,0.0
Petit,sadness,0.0
petição,sadness,0.0
peticionário,sadness,0.0
Petpeeve,sadness,0.0
petrificado,sadness,0.0
petrificar,sadness,0.0
gasolina,sadness,0.0
petróleo,sadness,0.0
petting,sadness,0.0
pequeno,sadness,0.0
PEW,sadness,0.0
estanho,sadness,0.0
falange,sadness,0.0
fantasma,sadness,0.0
farmacêutico,sadness,0.0
farmacêutico,sadness,0.0
farmacologia,sadness,0.0
farmacia,sadness,0.0
Estágio,sadness,0.0
fenômeno,sadness,0.0
ufa,sadness,0.0
filantrópico,sadness,0.0
filantropo,sadness,0.0
filantropia,sadness,0.0
filósofo,sadness,0.0
filosófico,sadness,0.0
filosófico,sadness,0.0
filosofia,sadness,0.0
fleuma,sadness,0.0
pho,sadness,0.0
fobia,sadness,0.0
Fénix,sadness,0.0
telefone,sadness,0.0
fonético,sadness,0.0
fonética,sadness,0.0
fonética,sadness,0.0
fonógrafo,sadness,0.0
fonologia,sadness,0.0
falso,sadness,0.0
fósforo,sadness,0.0
fósforo,sadness,0.0
foto,sadness,0.0
Fotogênico,sadness,0.0
fotografia,sadness,0.0
fotógrafo,sadness,0.0
fotografia,sadness,0.0
fotometria,sadness,0.0
frase,sadness,0.0
fraseologia,sadness,0.0
filogenia,sadness,0.0
físico,sadness,0.0
médico,sadness,0.0
físico,sadness,0.0
física,sadness,0.0
fisiologia,sadness,0.0
físico,sadness,0.0
pianista,sadness,0.0
piano,sadness,0.0
praça,sadness,0.0
flautim,sadness,0.0
escolha,sadness,0.0
escolhido,sadness,0.0
piquete,sadness,0.0
piquete,sadness,0.0
salmoura,sadness,0.0
escolher,sadness,0.0
piquenique,sadness,0.0
pictórico,sadness,0.0
foto,sadness,0.0
pitoresco,sadness,0.0
torta,sadness,0.0
fragmentado,sadness,0.0
PiecefShit,sadness,0.0
Pied,sadness,0.0
Pier,sadness,0.0
perfurar,sadness,0.0
piedade,sadness,0.0
porco,sadness,0.0
Pombo,sadness,0.0
pigment,sadness,0.0
pique,sadness,0.0
pilha,sadness,0.0
pilhas,sadness,0.0
peregrino,sadness,0.0
peregrinação,sadness,0.0
comprimido,sadness,0.0
pilhagem,sadness,0.0
pilar,sadness,0.0
travesseiro,sadness,0.0
fronha,sadness,0.0
piloto,sadness,0.0
cafetão,sadness,0.0
espinha,sadness,0.0
alfinete,sadness,0.0
pitada,sadness,0.0
beliscando,sadness,0.0
abacaxi,sadness,0.0
ping,sadness,0.0
orifício,sadness,0.0
pinhão,sadness,0.0
rosa,sadness,0.0
pináculo,sadness,0.0
pioneiro,sadness,0.0
pip,sadness,0.0
cano,sadness,0.0
canalizado,sadness,0.0
oleoduto,sadness,0.0
Piper,sadness,0.0
pipeta,sadness,0.0
pique,sadness,0.0
pirataria,sadness,0.0
pirata,sadness,0.0
piscina,sadness,0.0
chateado,sadness,0.0
puto,sadness,0.0
PissesesMeoff,sadness,0.0
PissingMeoff,sadness,0.0
não me chateies,sadness,0.0
pistola,sadness,0.0
pistão,sadness,0.0
poço,sadness,0.0
tom,sadness,0.0
jarro,sadness,0.0
Pith,sadness,0.0
Pithy,sadness,0.0
esburacado,sadness,0.0
pitter,sadness,0.0
pivô,sadness,0.0
pix,sadness,0.0
cartaz,sadness,0.0
lugar,sadness,0.0
placebo,sadness,0.0
plácido,sadness,0.0
Cacket,sadness,0.0
plágio,sadness,0.0
xadrez,sadness,0.0
simples,sadness,0.0
Autor,sadness,0.0
plano,sadness,0.0
avião,sadness,0.0
aviões,sadness,0.0
planeta,sadness,0.0
planetário,sadness,0.0
planetas,sadness,0.0
prancha,sadness,0.0
planejado,sadness,0.0
planejamento,sadness,0.0
plantar,sadness,0.0
plantação,sadness,0.0
plantador,sadness,0.0
plantio,sadness,0.0
plasma,sadness,0.0
gesso,sadness,0.0
plástico,sadness,0.0
plasticidade,sadness,0.0
Plat,sadness,0.0
placa,sadness,0.0
platô,sadness,0.0
banhado,sadness,0.0
plataforma,sadness,0.0
revestimento,sadness,0.0
pelotão,sadness,0.0
PLATTER,sadness,0.0
aplaudit,sadness,0.0
plausibilidade,sadness,0.0
plausível,sadness,0.0
jogar,sadness,0.0
playa,sadness,0.0
jogador,sadness,0.0
brincalhão,sadness,0.0
Parque infantil,sadness,0.0
casa de jogos,sadness,0.0
Playmate,sadness,0.0
dramaturgo,sadness,0.0
praça,sadness,0.0
prazeroso,sadness,0.0
satisfeito,sadness,0.0
agradável,sadness,0.0
agradável,sadness,0.0
prazer,sadness,0.0
prazeres,sadness,0.0
prega,sadness,0.0
plissado,sadness,0.0
juramento,sadness,0.0
prometido,sadness,0.0
plenário,sadness,0.0
abundante,sadness,0.0
bastante,sadness,0.0
plenum,sadness,0.0
abundância,sadness,0.0
plexo,sadness,0.0
flexível,sadness,0.0
Plicação,sadness,0.0
alicate,sadness,0.0
plinto,sadness,0.0
Plodding,sadness,0.0
trama,sadness,0.0
arado,sadness,0.0
arado,sadness,0.0
tarambola,sadness,0.0
arado,sadness,0.0
arado,sadness,0.0
arando,sadness,0.0
arranca,sadness,0.0
plugue,sadness,0.0
ameixa,sadness,0.0
plumagem,sadness,0.0
prumo,sadness,0.0
pluma,sadness,0.0
prumo,sadness,0.0
