sentiment;text
sadness;Finding out that the girl I like does not like me.
disgust;Saw two Canadian students boasting about how rich they are in a Canada.
shame;Finding out that China does not have enough foreign currency to a buy books.
guilt;Calling lecturers nicknames when talking to housemen (They told a ne you are even younger than they are so you should not be giving a public lectures).
joy;Had a letter from my father (usually he does not write to me).
fear;Being alone in the room at night.
anger;Quarreling with classmates.
sadness;My father told me in the letter that my mother is ill.
disgust;My roommate talking and shaking her bed at night.
shame;Finding out that I was deceived by my friend.
guilt;A friend came to visit me and I was not there.
joy;Finding out my name on the list for English lectures.
fear;Walking out from the biology building.
anger;Someone told me that I was chosen for English lectures because a the class leader is going out with me (not true).
sadness;My sister bkoke her leg.
disgust;Some boys boasting about their ability to tell dirty jokes.
shame;Finding out China is backward in science.
guilt;When some housemen told me a young girl like you should not be a allowed to lecture to consultants, I was too shy to argue against a them.
joy;Made a wonderful driend who understands me.
fear;Being chased in the dark by someone I did not know.
anger;My best friend betrayed me and told other people my secrets.
sadness;Disappointed by a friend.
disgust;Finding out some people had been talking about me at my back. 
shame;Being sexually assulted in public.
guilt;I did not reply to my friend's letter in time. 
joy;Watching China winning the Asian Olympic games.
fear;Suddenly met someone in the biology building at night.
anger;Being insulted by my roommate.
guilt;Not getting an airplane ticket fot my mother.
joy;Talking with a nice girl.
fear;Talking about snakes.
anger;People not resprcting my opinion.
sadness;Lost my girl-friend.
disgust;Talking to someone I disliked.
shame;Criticized by a teacher in public.
guilt;Not being able to help my friend.
joy;Getting a letter from a friend who did not write for a long time.
fear;Staying in a relative's house which was broken in before.
anger;Being insulted on a bus.
sadness;Insulted by my mother.
disgust;A relative not acting on her promise.
shame;First time going out with a boy and other people laughed at us.
guilt;A friend wanted to give me a surprise into my room and I thought a she was stealing from the room.
joy;Being asked to go out by someone I care. 
fear;Before an important examn.
anger;My parents do not like my friend and told me to stay away from a him.
sadness;My friend not allowed to go to the English lectures.
disgust;Postgraduate students talking about girls stupid.
shame;Ctiticized by teachers in public.
guilt;My friend did not do well in the examn because I did not help a him.
joy;I went on a picnic to the country side park. The beautiful a scenary made me feel relaxed and every worry disappeared , thus a the picnic was worthwhile.
fear;I am afraid of my academic results as I will face several a problems. I am scared of my limitations and the unlimited a problems and I do not know how to cope with them.
anger;I quarrelled with my brothers (twins) at home on saturday. One a of them studies in a private school and the other one is a repeating his form five. They do not know what they are doing. a They follow every word of their teachers, books and systems. a They always try to rationalize their bad acts by some game and a they are satisfied with their awkward life. I have tried to a persuade them very often but have failed. This time I had a a fight as they have no voluntary spirit (they did not polish the a floor).
sadness;I have been thinking of changing my major for a few months. My a original major was Chinese language and it blocks my way. I have a to face many problems at the sametime and I do not know what is a real and virtuous. I do not know if I am not interested in a Chinese or if there are other factors which make me sad. I am a not very clear on what I can do for the study of Communication a and Journalism. I am not clear about what I can do. What are a the limitations ?  I hesitate but I feel more adjusted now.
disgust;I had been forced to get together with strange and disgusting a classmates. The things they talked about disgusted me and made a me feel ill at ease. I knew that I would feel unhappy if I a stayed there but I was defeated by the social norms.
shame;I had obviously done the work badly but my class-mates of the a student's association did not blame me, they helped me do the a work.
guilt;I had not done my assignment seriously. I only pretended to a finish the work as the work did not have any meaning for me. The a whole thing made me feel guilty.
joy;I preached to a F.3 students in a gospel camp. They thus knew a more about God and made up their minds to believe in Jesus.
fear;When the doctor told me that there was something wrong with my a eye and I had to undergo an operation.
anger;I had left a student newspaper of the Chinese university on the a table of the library. It had disappeared when I came back.
sadness;One of my class-mates had a disease unexpectedly, he had been in a a coma for six days in a hospital before he died.
disgust;Someone, who was sitting very close to me, was smoknig in the a compartment of an air conditioned mini-bus.
shame;In the compartment of a public transport railway, I did not give a my seat to an old man who was standing near me. It was another a teenager who did so.
guilt;One saturday night I did some meaningless work and went to bed a very late. Next morning I had was very sleepy so I continued a sleeping even though I had work to do and I missed the Sunday a service.
joy;When I attended the concert of a pop singer.
fear;I was afraid that I would fail an examination.
anger;I had too much homework and examinations and I did not know how a to organize my work.
sadness;When I forgot the lyrics during a song contest.
disgust;Because of the examination I had to study night and day.
shame;I did badly in the mid term examination.
guilt;The results of the mid term examinations were very poor.
joy;When I had a good result in the certificate examination.
fear;When I was walking along a road alone on my way to go shopping.
anger;In the student's union there was someone who took the photocopies a of two large volumes. I asked him to let me take a few, he refused a it for an acceptable reason. 
sadness;When another person's mother died.
disgust;I greeted a friend and he did not respond.
shame;In an examination ,which other students found easy I could hardly a think and did not know what to answer.
guilt;I cut a friend's hair in anger, without any consideration.
joy;Yesterday my friend gave me a gift and had dinner with me.
fear;Once while walking along a hill, I fell down out of carelessness a and I broke my left arm.
anger;Last week, my organization summoned an executive meeting and one a of the executive member's pointed out a loop hole in the a committee's administration. He could not suggest any a improvements, so I quarrelled with him.
sadness;The death of my father.
disgust;I was sitting in the bus and a man with a very unpleasant a smell came and sat next to me, to top it all he smoked a continously.
shame;When I was in the canteen of the United college I mistook a a stranger for a classmate as I was not wearing my glasses. I a realized that I had made this mistake when I saw him again a carefully.
guilt;I got up late and I could not go to my lessons on time. When I a entered the class room the stare of the teacher and my classmates a made me feel guilty.
joy;When my application for studying the masters degree was accepted. 
fear;Once at midnight, I was working alone at office and the phone a suddenly rang.
anger;When I was concentrating on my work, my friend disturbed me a continously. I asked him to stop but in vain.
sadness;I had asked the teacher to write a recommendation letter for me, a but I had not provided enough information and had run short of a time.
disgust;When I was talking to a person who is a hypocrite, I felt a disgusted at his reaction.
shame;My companion admired me when I did some work voluntarily.
guilt;My wrong behaviour made my loved one feel sad and uneasy.
joy;When I first heard I like you ! from my boyfriend.
fear;When I received the higher level exam results, I mistook the a grade E in mathematics for a grade F and I was shocked.
anger;I had planned to study for my mid-term exams on a certain day and a my room-mate called me to ask me to go out for a stroll. I tried a to make an excuse so as not to go out but she refused to listen a to me and insisted that I go out with her. I find it unnecessary a to talk to her anymore.a 
sadness;Due to some reasons my boyfriend and I decided to separate.
disgust;Once when I had started to write a paper, there was a phone a call for me. I had to go downstairs to receive it and after the a conversation I discovered that all the information had a disappeared from my mind.
shame;When the teacher asked me a question, I did not know the answer a and I just stood still for about a few minutes without saying a a word.
guilt;Once when I was in the cell group (religious activity) I found a that almost everyone in the group read the bible daily and I felt a guilty in my heart.
joy;When I read the newspaper that morning I found my candidature a number on the admission list of the Chinese university. I was a satisfied and happy and the cumulative anxiety disappeared. I a only wanted to cry out that I had succeeded.
fear;Tutorial again ! A fearful feeling came to me when I sat on the a chair and looked at my fellow students all around. I was really a scared that they would ask me some questions or challenge the a ideas that I had presented.
anger;The trick was really intolerable. They hid it, and I was worried a and restless all day. When I saw them I really wanted to slap a each one of them.
sadness;A and I were walking along the new Asia stairway to the Chung Chi a college for our lecture and I saw him with her. He put one arm a around her shoulder and laugher brightly and joyfully. I did not a dare and did not want to look, just walked by them quickly. The a interest of talking to A disappeared and I just wanted to remain a silent. But I did not want A to know and so I left him and went a to F. I should have expected this to happen.
disgust;Knowing that I had to do the survey with him I felt very a reluctant. Although I do not know him I feel disgusted by just a looking at him. Thinking that the project lasted several days I a regreted having joined that project.
shame;During the lesson the teacher called me and asked me if I had a reported that I was late. I pretended that I had but looking at a her eyes I knew that she knew that I was lying. I thought that a it was really bad luck that she had examined the list of the a students who were late.
guilt;That evening when I opened the songbook while I was singing the a song Those were the days that guilt feeling became stronger. aThe lyrics described well - I was really wrong. The wish that I ahad made was really bad. If she were with me I would really be ahappy and we would play happily together like the days in asecondary school and she would not be disappointed and gloomy abecause of me.
joy;When I learnt that I could do further studies at the Chinese a university.
fear;My best frieend left school recently. The next day the weather a turned bad suddenly and the male class-mates turned off the a lights. I remained on the table and was scared.
anger;I was scolded by my mother for no reason.
sadness;When I learnt that I had been betrayed by my friend.
disgust;When I dined with my new friends, one of them kept reminding us a that he was superior.
shame;While dining with some accquaintances I was asked something a which I should have known but I did not know.
guilt;My friend came to the concert for my sake as it was me who had a organized it and the concert was unsuccessful.
joy;I was accepted by the Chinese university.
fear;Waiting for the results of the High level examination. I was a afraid of not being accepted.
anger;I had a date with a friend to see a movie and my friend was late. a I waited for a long hour and was very angry.
sadness;The quarrel between my parents.
disgust;During the Chinese lessons a student often showed off. Moreover a he misbehaved and dressed very badly. So disgusting !
shame;I saw a bag on the street and just then a stranger passed by. I a picked up the bag immediately and gave it to the stranger as I a thought that it belonged to him. But it was not his bag and I a felt ashamed.
guilt;I refused to lend my homework to a friend.
fear;Once, before I had learnt to swim, I stepped on a slippery slope a where there was a lot of moss and I slipped into the water. The a water was very deep and I could not stand on my feet. I sank a and had to use a lot of energy.
disgust;One day when I was sitting in a not very crowded bus, a middle a aged woman was standing beside me. The person sitting next to me a got up to get off and this woman pushed me and occupied the seat. a Then she took off her shoes and put her feet on the seat.
fear;When I saw a horrible movie - Alien.
sadness;In 1983, my results at the university entrance exam were very a poor - far from what I had expected.  I thought that I would not a be accepted at the university.
disgust;I am disgusted by people who spoil their identity because of a misbehaviour. This morning when I was in a crowded bus, I found a a seat on which a university student was sitting on one side and a he had put his bag and files next to him. There was very little a space left and I sat down while he kept on reading. Even when I a leaned on him he did not put his bag away. He did not respond and a I felt very angry.
shame;During a lecture six students (including me) were asked to leave a the class as we had not prepared for the lesson. I felt ashamed a and angry.
guilt;One evening I went fishing with some friends but we could not a fish as a fisherman had already put his net there. We pulled a out the net to find only crabs in it so we threw the net away. a The net was large and may have cost $1000. The fisherman used a the net to earn a living and we had had thrown it.
joy;I had a very close friend who went to Canada after her F.B, his a departure was unavoidable. When he came back during the Summer a holidays I was very happy as nothing had changed between us.
fear;The day before the university results came out I was both excited a and scared. If I failed I did not know what I would do as I did a not want to work, my family was ambivalent.
anger;Before the certificate examination I was very poor in Biology a (the worst result in my class). Ever since F.5 it had been a getting poorer and poorer. I had tried my best and had spent a most of my time studying this subject. Finally my results were a so bad that I thought that it was just not fair.
sadness;My cat died from an illness. It had been with us for 7 years. a It was a lovely cat. It had been ill for one or two weeks and a the veterinary surgeon had told us that it was dying.
disgust;In secondary school I had a class-mate who talked too much.  a Once we went to the cinema after school and she sat next to me and a commented the movie throughout - very disgusting.
shame;Our teacher had invited us to lunch and once at the canteen we a started introducing ourselves. Two of the boys showed a lot of a interest in knowing personal details and then they started a talking about some activities held in the college. I had little a interest in those activities so I talked to another student a sitting next to me as I was afraid that they would ask me a questions on those activities.
guilt;My younger sister wanted to take classes to learn a musical a instrument. One Saturday morning my mother asked me to go with    a her for the registration. I did not want to go so I said that a there might be many bad people at the club. As a resullt my a sister was scolded by my mother.
joy;When I could study at university.
fear;When I forgot the lines of the play during an orientation camp.
anger;Before the department meeting my friend ate a dish that I had a prepared for this meeting.
sadness;I had a very short term romance during the summer vacations. When a we first met I felt excited but I wanted to avoid him after we had met a a few times and so I proposed that we stay apart, I felt very a sad then.
disgust;I felt disgusted on seeing my boyfriend after our separation. a One day he was begging at the mass transit railway station and at a that moment I hated him.
shame;Acting in a play at the orientation camp made me feel timid.
guilt;I made my boyfriend so unhappy and depressed that I feel guilty.
joy;My friend had organized a birthday party for me secretly, I was a very happy not so much for the presents but because they seemed a to care for me.
fear;My 80 year old grandfather underwent three successive operations a during a single year. The third operation was risky and I was a scared that he would die and feared that my grandmother would be a very sad.
anger;My elder brother often criticizes my mother's cooking. Once he a did it very impolitely and lost his temper. This made all of us a very sad. I was very angry and I scolded him. He asked me not a to interfere with what was his buisness.
sadness;When my grandfather died I was extremely sad. However my family a members did not have any special feelings, they said that he was a already 80 years old.
disgust;I was an instructior in a youth organization. Whenever we, the a instructors would have a meeting the advisor would be present. a He did not understand our worknig conditions but talked a lot a and had a lot of outdated ideas. Whenever we disagreed with him a he was very discontent and said that we had a prejudice against a him. Why did he have to treat us as his subordinates ?
shame;When we received our academic result I learnt that my results a were bad as I had not done my best. The results of my a accquaintances were good and when they asked me about my results a I really did not want to answer.
guilt;When I was fighting with my elder brother I unintentionally hurt  a him in the eye with a wooden bar. I felt guilty and feared that a he would be blind, fortunately he recovered after 15 days.
joy;I finished my homework, an important task.
fear;Fear of the turn that the examination paper would take as I a lacked confidence.
anger;Mr C took my drawing pens, without having asked for my permission a first, and lost them. He did not tell me about it till I asked a him and then did not try to find them.
sadness;When I learnt that I had to repeat the first year, I found the a solution immediately but was blocked by many difficulties.
disgust;My girlfriend lost her temper without any reason and she did not a consider or respect my feelings.
shame;After I had given the wrong answer to my students they pointed a it out to me and I had to correct myself.
guilt;I prayed unfaithfully.
joy;I am happpy when I get good results in the field of academics or a athletics. 
fear;One day a fierce looking man came to our house and said that my a father should apologize to him, however I was alone at home.
anger;My cassmate laughed at me when I was being scolded by the a teacher.
sadness;I knew a girl so lovely that everyone would like her. But she a refused to accept my Christmas present and I tried to forget a her.
disgust;I hate the behaviour of my so called friends, they use bad a language, spit, boast and treat the youngsters badly.
shame;When I was young my mother told the neighbour that I had wet the a bed. I felt ashamed thinking that the neighbour's children would a get to know about it.
guilt;One day while we were strolling along the road one of my a friends suggested that we go and watch a blue film. I was a curious so I went along but I felt quite guilty later.
joy;The day the results of the university entrance exam was a published, I found my canditate number and I was very excited.
fear;One night we were having a barbecue on the beach and I needed to a go to my car, which was far away from the beach. It was very a dark as there were no street lamps. I ran in the dark, very a scared, I ran as fast as possible.
sadness;I separated with the one I liked most. She refused all my dates a and told me that she had dated another one. My heart seemed to a cease beating. I was silent for some time and then I whispered a goodbye and left without turning back.
disgust;When I was a teacher in an evening school, a girl raised a lot of a questions and expressed her opinions. She, very often, took a a stand which was different from mine and she thought that it a was better than mine. Her opinions were helpful academically, but a she did not take into consideration my position in public. Also a she seemed to be very talkative and so she disgusted me.
shame;I had lunch in a restaurant with a friend and I paid the bill. a The change was that of a two dollar and a ten cent coin. As I a was talking with my friend I took the two dollar coin and forgot a to leave a tip.
guilt;I was cold to my sister without meaning it, just because I was a upset and frustated.
joy;When I learnt that I had been admitted to the university.
fear;After the interview for admission to the university and before a the admission list was disclosed. I was scared that I would not a be admitted and my fear lasted for quite some time. My fear a disappeared only after the list was disclosed.
anger;When I was studying in the library - preparing for a test, two a people sitting next to me talked to each other for 20 minutes. a There were no other seats so I could not go elsewhere and I did  a not want to interrupt them, so I could only be angry in my heart.
sadness;I had been separated from my girlfriend for about a year. On her a birthday I put a present in her mailbox. I had spent two days a choosing a suitable present for her. I waited for a few days and a there was no reply from her, at last I received a thank-you card a in my mailbox. On the card there was only my name, the words thank-you a and her signature. I was very sad then.
disgust;When I was travelling to school by bus, I went past a place a where a sewer had been repaired. There was a bad strong smell a which suffocated me and I wanted to leave the place immediately.
shame;I received the results of the test paper of my major subject and a I found that my result was not as good as a classmate who had a recently changed his major subject.  I felt very ashamed.
guilt;I had promised myself that I would do one good deed every day. a One night I saw a beggar whose muscles had been atrophyed. I a walked passed him thinking that he was feigning. Later I a realized that he had not been pretending and I had a feeling of a guilt as I had not kept my promise.
joy;Talkiing about the past happy hours with two friends at night in a a camp a few months ago. We shared our feelings, notions and a every hidden anxiety. I thought that they cared for me and I a was very happy and satified.
fear;I remember that my form 2 teacher was very fierce and dogmatic. a My feet would tremble whenever I saw her but I had to face the fact that a I had to go for her class. 
anger;One night I could not practise my violin as my family was a watching T.V with the lights off, so I wanted to listen to some a tapes. It was dark so I asked my brother to bring me a torch, a however he scolded me. I was so angry that I slammed my violin a on the floor.
sadness;My mother suffers from a mental illness. One night she was not a feeling well and was sent to the hospital. I was scared that a she would die, and all night I was very sad and did not dare to a close my eyes.
disgust;At the crowded conditions of living. I always quarrel with my a elder brother as he puts the T.V volume at a deafening level and a I can not practise my piano lessons. Thus I feel that my home is a disgusting.
shame;I lost my temper at my mother while she was teaching me. I felt a ashamed and sorry at having hurt my loving mother.
guilt;I felt guilty at not having practised the piano. I waste my a teacher's time and guidance.
joy;I watched a football match with my old friend. The performance a of the team was very good and the team members were full of a spirit. The match was excellent and every time a goal was scored a I felt excited.
fear;When I got the midterm exam results, the results were below a average and were near the lowest. I was scared of the final a exam.
anger;When I came back to my hostel, my bed was full of newspapers and a dirty clothes. My room-mate asked me to wash the clothes for him a as he had no time (this was his responsibility). The food we a shared had been eaten up by him (I ate little).
sadness;My sister was impolite to my father when the family was having a lunch together at a restaurant. She thought that our parents had a been prejudiced against her, this was an extreme thought.
disgust;When I was giving private tutorials to my student, he would not a concentrate and was lazy. He had not done the home work that I a had assigned and his academic level was very low. It was a a nuisance.
shame;During a meeting I said something wrong and the others laughed at a me.
guilt;I entered the hostel this year. My mother was ill and could not a move and needed people to look after her. Every week I left home a to go back to school, I felt guilty.
joy;I received a letter from a friend whom I was missing
fear;I feared that I would not be able to hand in the book-report on a time as I had started working very late. The book was difficult a to read and my teacher did not accept my work as it was handed in a late.
anger;My classmate always borrowed my notes and would not return it to a me on time. When I had a test she was selfish and irresponsible a and so delayed my studies.
sadness;When I found that my coldness had hurt somebody's sincerity.
disgust;When I was studying and someone disturbed me.
shame;My teacher said that being university studets we did not have a any self-initiative or self-control.
guilt;I took french leave to do my homework.
joy;I realized that a fellow member had grown spiritually. I was the a leader of a spiritual group and had prayed for him. He did not a want to burn the incense but his mother forced him to do it. a Finally his mother told him that he could discontinue if he got a good results at school.
fear;Looking for the toilet in a dark place.
anger;I gave tutorial to a student and I found that he was lazy, he did a not pay attention to what I taught. He did some easy questions a wrong deliberately.
sadness;I saw a lot of starving people in a T.V news report.
disgust;Our neighbour came and gossiped, about others, with my parents.
shame;I promised a friend that I would return a book to it's owner for a him , but I forgot to do it.
guilt;Saw a blue film in a cinema.
joy;When I saw the certificate results, I did not feel very happy as I a did not realize that I had got all the credits until my a classmates pointed it out to me. My parents and my relatives a praised me and I realized that my results were good i.e 2A, 5B, a 2C. I felt satisfied with the results and was happy.
fear;An hour before receiving the certificate results I was very a frightened. When I saw others crying I felt very tense and as a time went by my fear grew.
anger;My classmate used her personal relations to get a seat for a a subject that I wanted also. I had taken the pains to help him a apply and I did not get selected. I did not like this as he had a not told me the facts earlier, he need not have lied to me.
sadness;When my mother went through an operation, it was not very serious a but I was sad and could not sleep before the operation.
disgust;During a recent meeting, Mr. A showed his excitement and a overindulged in the notes delivered. Though his curiosity could a not be blamed, his way of accquiring knowledge was an extreme a behaviour e.g he always tried to know what I was reading and a gained everything he could.
shame;When I was doing my homework at home, some relatives came and a advised me to help my mother do the house-work.
guilt;While quarreling with my brother I broke the glass door of the a cupboard and a china doll. We were scolded by my father for a breaking the door but we did not tell him about the door.
joy;When I was admitted to the Chinese universiity.
fear;An inter-college basket-ball match.
anger;Something was stolen.
sadness;When I learnt that my close friend was going to immigrate.
disgust;When the summer holiday job was almost over.
shame;During a meeting.
guilt;Failed to keep an appointment.
joy;When I told my girlfriend a joke openly and frankly.
fear;Once while crossing a road I was overcome with fear.
anger;My intimate girlfriend told me that her father was opposed to our a relationship and had insulted my integrity.
sadness;When my studies are too demanding and I cannot cope with it.
disgust;The behaviour of people spitting everywhere.
shame;I could not finish my homework on time.
guilt;After masturbation.
joy;When I finished the work that I had planned to do - my homework.
fear;I was not prepared for the exam but I wanted to sleep the night a before the exam.
anger;Someone played a trick on me.
sadness;When the thing that made my friends and relatives sad happened to a them.
disgust;It was a narrow and dirty passage which was located near the a market and I had to stand there to wait for people.
shame;I had something wrong, saying wrong things and being impolite to a someone, and this had embarrassed the this person. And I a still meet the person.
guilt;I said something which was against my conscience.
joy;Several good friends made me a surprise visit and this made me a happy. They are my closest friends and we had not seen each a other for a long time.
fear;The hero was chased by a terrible vampire in a suspense and a horror film shown on T.V.
anger;I worked with several classmates on a project. I was very a anxious about the project while my partners showed no concern a and when we had meetings on the project my classmates did not a pay any attention. Some of them read books while the others a argued on irrelevant questions. The meeting would go on for two a hours without the main theme being discussed. We wasted time and a could not reach a compromise. My classmates avoided doing the a work and the responsibilities, they seemed to value other a projects more than this one.
sadness;One of my good friends had to migrate to America. Our friendship a had developed quite well and it was a pity as our friendship would a fade.
disgust;In a study group, a person always liked to argue on some a unimportant, irrelevant and minor points. He tried to persuade  a others in an unfriendly way. He was obstinate and would not accept a other's point of view.
shame;Once my presentation was the worst among my classmates as I had a not prepared it well and had not seen it as important. My a presentation was so confused that it clearly showed my poor a preparation.
guilt;I joked with an unfamiliar friend in an obstinate tone. I was a afraid of his misunderstanding me and being hurt and angry at me. a I felt sorry over my conduct and thought that I had to find an a opportunity to apologize.
joy;I remember my religious experience. During a gospel camp, a few a friends of mine decided to believe in God. The joy that I felt a at that time was more than words can express. I blessed them and a praised God in my heart.
fear;My friend and I had offended our classmate unintenionally. We a wanted to apologize to her so we decided to visit her. We knew that she a was stubborn so we were frightened. When we rang her door bell, a our fear was at it's climax
anger;My girlfriend disliked it when I played majong (a game of gambling). a I expressed my regrets and when I went to see her she neglected my a existance. I was very angry and left in displeasure.
sadness;When I said good-bye to my girlfriend. I had spent two years on a developing this relationship and it was unsuccessful, I felt very a sad.
disgust;My classmate got a B for his homework while I only got a C. aWhen we got the results he acted as if he did not merit this agrade. I found that his humility was hypocritical and I found it adisgusting.
shame;Once in primary five, I had forgotten to take a book to class and a the teacher punished me by asking me to stand at the back of the a class. I thought about the way my mother would react if she saw a me being punished. My mother was very good to me and though she a did not see me punished, I felt sorry for her.
guilt;I had fixed a meeting with my classmates and I missed it as I was a tired. Besides everyone at the meeting was a stranger to me and a I did not want to make friends with them. Whatever the reasons - I a felt guilty.
joy;I learnt from the newspaper that I had been accepted at the a Chinese university of H.K. It was 7 o'clock in the morning. a Later I told my family and relatives about it and had tea with a them very joyfully.
fear;I was camping in an old broken hut which had no lights. I had a brought along a lamp which was not working very well. The door a made strange sounds and I was sure that strange things were a happening. The most terrifying bit was that there were many a wardrobes in the hut and everytime that I looked in the glass of a the wardrobe I felt that there were objects behind me.  The awhole night was spent in fear and restlessness.
anger;During a football match, the other team was rude and they hurt my a team members and me. The coach was prejudiced against us and a punished us unreasonably. Later we fought with each other and a the match had to be cut short.
sadness;I heard of the death of a closefriend of mine. I had gone camping    a with him shortly before his death and the whole thing seemed very a sudden to me. 
disgust;A group of youngsters dressed in fads talked foul language on a a bus. They also insulted the pedestrians on the road and were a impolite to the passengers of the bus.
shame;In a Christian gathering's lucky draw I mistook a girl's name for a mine (a boy's name). I realized my mistake only when I went up a to the stage for the prize. I did not know what to do as a everyone was looking at me. I blushed and went back to my seat.
guilt;While playing basketball I broke a team member's spectacles. His a face was injured by the pieces of glass. It was not serious but a I felt guilty and blamed myself for being too careless and a vigorous in my game.
joy;After a busy day I went back to my hostel. I closed the door and a had a drink, then I read my favourite book on the bed. Suddenly a I felt peace and joy.
fear;When I went home and there was nobody, I waited till 2 A.M and   a still nobody. I was suddenly scared and anxious as this had never a happened before. In addition my mother was very weak and I a feared that she had met with an accident. Therefore I was anxious a all night.
anger;Yesterday I read in the newspaper that a 30 year old woman had a abused her 2 month old son and had caused his death. I was very a angry after reading this as this is not a human act and to abuse a so fragile a life is not a forgivable sin.
sadness;I had a schoolmate who went to the hospital as her brain was a bleeding. She fell unconscious for three days and when I went a to see her I saw the miserable state the family was in. Moreover a I could not do nothing for her. I was very sad. Finally, she a died.
disgust;A tiresome person held me up all day long. I was very busy then a (I can not remember what the problem was). He continously tried a to make me talk to him and disturbed me.
shame;One day, when I was sitting on the bus, there was an old woman a standing beside me. I was very tired and sleepy and did not a think of giving her my seat. A 50 year old woman who was sitting a beside me got up and gave her seat to the old woman and said, a Old woman, please take my seat, the youngstters these days are anot used to giving their seats to others. When I heard these awords I was very ashamed of myself and wanted to get off the bus aat once. 
guilt;After an exam I was in a very bad mood as I had done it very    a badly. At home, my mother took so long to ask me how things had a gone that I lost my temper. I overreacted and made my mother cry. a She still prepared lunch for me and did not scold me. Suddenly, a I thought that it was my fault and I started crying. a 
joy;I was appreciated by others, especially my family members and my a friends.
fear;Whenever I am alone in a dark room, walk alone on the street, a sleep alone in the room at night or see something which is only a partly visible. This emotion was very strong when as an 8 year  a old child I saw something horrible. 
anger;Whenever I put myself in other's shoes and try to make the a person happy, comfort him or make friends and I am misunderstood a and rejected, especially when this person is a family member or a friend.
sadness;There was a conflict of interest between me and a close friend of a mine. He only thought about his own interest and not about our a friendship. This behaviour hurt his friends. Another incident a is when a friend isolated himself without giving any reasons.
disgust;When I saw a lot of rubbish and animal waste on the floor.
shame;When I was emotionally unstable I said things which may have hurt a others or made them feel unhappy. When I calmed down I realized a that I had been selfish and had not taken into consideration the a feelings of others. Then I felt ashamed as someone pointed out my a behaviour to me.
guilt;When I break someone's things out of carelessness, or do something a to make others feel unhappy or hurt the self-esteem / self-confidence a of others, especially if they happen to be friends or family members.
joy;When I received the letter informing that I had been accepted to a be a Chinese university student, I was excited as I had longed a for it.
fear;One day when I was a little boy, my friends asked me to play a with them outside and to catch some boys. However our parents a did not know that we were out and when I got home it was very a late and I feared being scolded by my parents.
anger;When I learnt that a friend of mine had talked about me to a another friend and had said wrong things about my abilities and a attitudes. I was very angry.
sadness;About two years ago my girlfriend suggested that we separate. a This really gave me a shock as I had never thought that she would a say such things. The reason she gave me was that we were not a suited for each other.
disgust;Once while studying for my exam I found so many complicated words a that it disgusted me.
shame;When I was young I felt ashamed when our relatives visited us and a I hid myself.
guilt;I was so excited once that I told my classmate that she was old, a this hurt her and I felt guilty.
joy;During a certain period, I felt successful and extremely satisfied.  a When I found that any tasks or decisions that I had made were better a than expected.
fear;I am scared when I stroll alone on the Chung Chi college campus. 
anger;One day, I discussed a very important question with A. A a suddenly declared that he would not accept my position and a thought that he himself was right. Moreover, he attacked a strongly, not my opinion but me personally.
sadness;When I learnt that I had failed an exam, This not only influenced a my emotions but also other important tasks, it also made my a record imperfect.
disgust;I would classify subjectively, a certain gesture or the way of a talking of a person as disgusting or inacceptable.
shame;One day I felt dizzy during a lecture. When the lecturer asked a us as to who had heard the fairy tale - I was the only one who a put up his hand and this surprised the whole class.
guilt;We always made a lot of noise during a certain lecture. This may a have been because we did not respect the lecturer. Finaly, the a lecturer could not tolerate it and he scolded us angrily and a pointed out our misbehaviour.
joy;I felt happy when I received the letter telling me that I had a been admitted to the university.
fear;During the first year in university I had bad results in both a the terms, especially the first term. I was afraid that I would a not be promoted to the next year and that the others would go a ahead of me.
anger;Once my father slapped my mother for a small quarrel.
sadness;A few years ago my mother suffered from canccer and died within a two years. We had not finished our studies then and could not a bear our responsibilities as her children. My mother had tried a her best to take care of us but she lived in pain these two a years. Neither the doctor nor we could do anything for her as a cancer is incurable. I was very eager to replace her in a suffernig , even die instead of her.
disgust;I used to play with a group of classmates and I found out later a that they were cheap in thought, behaviour and conduct - they a would smoke, fight and speak foul language. I thought that they a destroyed the image of college students.
shame;It was discovered that I had received a warning letter as my a G.P.A was very low.
guilt;Many years back I quarrelled with my younger brother for a small a reason. I used a pole to beat him and nearly broke his arm. He a recovered after a treatment which lasted several months. After a this our relationship was worse and he would not listen to me.
joy;One Saturday afternoon, I deliberately dressed up nicely (I had a been in a bad mood of late). I hoped to go for a walk in the a soft sunlight to try and uplift my spirits. When I was having a lunch in the canteen, two of my male classmates asked me as to a why I was dressed so nicely (they had seldom joked with me a before). One of them said that he had a lounge suit and we would a look very nice if we wore them together.
fear;The exam was drawing near and I wanted to prepare for it. But I a had a lot of other things to do so I did not have much time to prepare a for the exams. Whenever I sat down to study I was scared that I would a not be able to finish it.
anger;A female classmate was always late for meetings which were for a the homework and not social gatherings. We were very busy and a the deadline was close but we had to waste half an hour or an a hour waiting for her as we could do nothing else then.
sadness;After a meeting ended we started talking about when we would a have the next discussion ( I had many tests the coming week and a could not have a meeting in between, I thought that they would a understand this as they had always done). They did not a understand my problem and thought that I should not have so many a other activities. Their reaction made me burst into tears.
disgust;When I was studying in the library a pair of lovers were sitting a next to me talking in an intense and soft voice. They were a disturbing others.
