sentiment;text
fear;anatomia.
anger;Mal compreendido por um amigo íntimo pela razão errada.
anger;compreender amigo íntimo razão errado.
sadness;Descobrir que a China é pobre, não podemos ter bons livros de referência.
sadness;Descobrir China pobre poder bom livro referência.
disgust;Os estudantes estrangeiros tocam música alta na noite anterior ao exame de biologia.
disgust;estudante estrangeiro tocar música alto noite anterior exame biologia.
shame;Descobrir que a polícia universitária tinha medo de impedir os estudantes estrangeiros de tocarem música alta (vergonha da China). .
shame;Descobrir polícia universitário ter medo impedir estudante estrangeiro tocar música alto vergonha China.
guilt;Não se estavam a sair bem no exame.
guilt;estar sair exame.
joy;Artigo publicado.
joy;artigo publicar.
fear;Craqueamento da terra.
fear;Craqueamento terra.
anger;Fez uma declaração em que outras pessoas não acreditaram.
anger;declaração pessoa acreditar.
sadness;Viu a pobreza nas zonas rurais.
sadness;Viu pobreza zona rural.
disgust;Viu o povo chinês a elogiar os estrangeiros.
disgust;Viu chinês elogiar estrangeiro.
shame;Não poder argumentar contra os líderes de classe.
shame;argumentar líder classe.
guilt;Não pôde ajudar um aluno que precisa de ajuda.
guilt;ajudar aluno precisar ajuda.
joy;A China ganhou os Jogos Olímpicos Asiáticos.
joy;China ganhar Jogos Olímpicos Asiáticos.
fear;Ficar sozinho no escuro.
fear;Ficar sozinho escuro.
anger;Ser abatido pelos líderes de turma.
anger;abatir líder turma.
sadness;Descobrir que o tempo de vida na China é mais curto do que no Ocidente.
sadness;Descobrir vida China curto ocidente.
disgust;Raparigas vestidas como estrangeiras na universidade.
disgust;Raparigas vestir estrangeiro universidade.
shame;Ser insultadas em público.
shame;insultar público.
guilt;Insulto a outras pessoas.
guilt;insulto pessoa.
joy;Quando descobri que posso viajar com o meu melhor amigo.
joy;descobrir viajar bom amigo.
fear;A caminho de casa no escuro da universidade.
fear;casa escuro universidade.
anger;Descobrindo que fui enganado por um amigo.
anger;Descobrindo enganar amigo.
sadness;Não me sair bem num exame.
sadness;sair exame.
disgust;Descobrindo que o meu melhor amigo me estava a enganar.
disgust;Descobrindo bom amigo enganar.
shame;Falhar um exame porque não trabalhei o suficiente.
shame;Falhar exame trabalhar suficiente.
guilt;Não cumpriu a minha promessa.
guilt;cumprir promessa.
joy;Descobrir que eu não estou doente (não seriamente).
joy;Descobrir doente seriamente.
fear;Descobrir que o meu estado de saúde pode ser contra a minha participação em conferências universitárias.
fear;Descobrir saúde participação conferência universitário.
anger;Comprei algo mau na loja e recusaram-se a mudá-lo.
anger;Comprei mau loja.
sadness;A morte de um familiar.
sadness;morte familiar.
disgust;Vi pessoas a discutir num autocarro.
disgust;Vi pessoa discutir autocarro.
shame;A fugir de um incêndio.
shame;fugir incêndio.
guilt;Esqueci-me de dar um presente ao meu sobrinho.
guilt;presente sobrinho.
joy;Primeiro discurso público.
joy;discurso público.
fear;Sair sozinho no escuro.
fear;Sair sozinho escuro.
anger;Vi alguns jovens a lutar por lugares num autocarro.
anger;Vi jovem lutar lugar autocarro.
sadness;A morte da minha mãe.
sadness;morte mãe.
disgust;Vi pessoas a cuspir em público.
disgust;Vi pessoa cuspir público.
shame;Foi a uma palestra sobre história chinesa e ouviu falar sobre a Guerra do Ópio.
shame;palestra história chinês ouvir falar Guerra Ópio.
joy;Apaixonando-se.
joy;.
fear;A minha amiga vai descobrir que eu estou apaixonado por ela.
fear;amiga descobrir apaixonado.
anger;Apaixonar-me embora ela seja minha amiga (zangada comigo mesma).
anger;ser amiga zangar comigo mesmo.
sadness;A minha amiga ainda confia em mim como amigo.
sadness;amiga confiar eu amigo.
disgust;Alguém é arrogante para mim.
disgust;alguém arrogante eu.
shame;Insultado por um professor em frente da turma.
shame;insultar professor frente turma.
guilt;Apaixonando-se por uma amiga íntima.
guilt;amiga íntimo.
joy;A fazer-se inesperadamente bem num exame.
joy;inesperadamente exame.
fear;Antes do exame.
fear;exame.
anger;Queria pedir emprestadas notas de palestra a um amigo e ele não as emprestou.
anger;Queria pedir emprestar nota palestra amigo emprestar.
sadness;Saiba que a universidade não tem moeda estrangeira suficiente para comprar os periódicos na sua lista de referência.
sadness;Saiba universidade moeda estrangeiro suficiente comprar periódico lista referência.
disgust;Alguém me disse que ele foi escolhido para as aulas de inglês porque era um bom amigo do líder da turma.
disgust;alguém dizer escolher aula inglês amigo líder turma.
shame;Descobrir sobre dinheiro chinês não pode comprar as revistas estrangeiras.
shame;Descobrir dinheiro chinês comprar revista estrangeiro.
guilt;Atrasado para uma palestra e por isso faltou.
guilt;atrasar palestra faltar.
joy;Falar com um amigo íntimo.
joy;Falar amigo íntimo.
fear;Correu para um carro de estacionamento numa bicicleta.
fear;Correu carro estacionamento bicicleta.
anger;Insultado sem motivo.
anger;Insultado motivo.
sadness;Portou-se mal num exame.
sadness;exame.
disgust;Vi um homem vestido de mulher.
disgust;Vi homem vestir mulher.
shame;Viu um mendigo na rua (a China ainda é tão pobre).
shame;Viu mendigo rua China pobre.
guilt;Não consegui comprar um livro de referência porque me levantei demasiado tarde para dar uma deixa.
guilt;conseguir comprar livro referência levantar demasiado deixa.
joy;Descobri que eu e o meu melhor amigo fomos ambos escolhidos para as aulas de inglês.
joy;descobrir bom amigo escolher aula inglês.
fear;Posso não ser suficientemente esperto para compreender as vossas palestras de inglês.
fear;suficientemente esperto compreender palestra inglês.
anger;Disse a algumas pessoas que o líder da turma apenas escolhe os seus amigos (não é verdade).
anger;dizer pessoa líder turma escolher amigo verdade.
sadness;Um dos meus melhores amigos foi ferido por uma rapariga que ele ama.
sadness;bom amigo ferir rapariga amar.
disgust;Viu uma rapariga muito arrogante a andar como uma rainha.
disgust;Viu rapariga arrogante andar rainha.
shame;A China não pode comprar a sua referência.
shame;China comprar referência.
guilt;Um amigo pediu-me emprestadas as minhas notas e eu não as entreguei (as minhas notas estavam muito mal escritas).
guilt;amigo emprestar nota entreguei nota estar escritas.
joy;Falar com um amigo íntimo.
joy;Falar amigo íntimo.
fear;A ficar doente.
fear;ficar doente.
anger;Falha em ser eleito para ser um líder de classe.
anger;falha eleger líder classe.
sadness;O pai perdeu a calma em casa por ter sido maltratado no trabalho.
sadness;pai perder calma casa ser maltratar trabalho.
disgust;Viu alguém que pegou num cigarro do chão e fumou-o.
disgust;Viu alguém pegar cigarro chão.
shame;A contar uma mentira.
shame;contar mentira.
guilt;Não recebeu o jornal da turma a tempo para a palestra.
guilt;receber jornal turma palestra.
joy;O meu pai foi promovido a professor.
joy;pai promover professor.
fear;Aula de anatomia e disse-nos que por vezes temos de o fazer à noite.
fear;aula anatomia noite.
anger;Tive uma discussão com o meu colega de turma sobre livros emprestados.
anger;discussão colega turma livro emprestar.
sadness;Descobrir que não podemos ter boas referências porque a China é pobre.
sadness;Descobrir poder bom referência China pobre.
disgust;Vi alguém a lamber a sua tigela de jantar.
disgust;Vi alguém lamber tigela jantar.
shame;Criticado em frente da turma.
shame;Criticar frente turma.
guilt;Não terminou os trabalhos de casa a tempo.
guilt;terminar trabalho casa.
joy;Descobriu que a rapariga que eu amo também me ama.
joy;Descobrir rapariga amer amar.
fear;A ler uma história de horror sozinha.
fear;ler história horror sozinha.
anger;Ser recusado a assistir à palestra de neuropsicologia na universidade de medicina.
anger;recusar assistir palestra neuropsicologia universidade medicina.
sadness;Os meus pais disseram-me que não gostam da minha amiga.
sadness;pai gostar amiga.
disgust;Vi uma rapariga arrogante a passar por aqui.
disgust;Vi rapariga arrogante passar.
shame;Não terminando o meu dever como líder de classe.
shame;terminar dever líder classe.
guilt;O meu amigo teve problemas e eu não fui capaz de o ajudar.
guilt;amigo problema capaz ajudar.
joy;A China ganhou os Jogos Olímpicos Asiáticos (TV).
joy;China ganhar Jogos Olímpicos Asiáticos tv.
fear;Deixado sozinho no edifício de biologia rodeado de edifícios vazios.
fear;Deixado sozinho edifício biologia rodear edifício vazio.
anger;Alguém me disse que não somos tão bons como a classe All English Class.
anger;alguém dizer bom classe All English Class.
sadness;Não consegui o papel de referência.
sadness;conseguir papel referência.
disgust;Tutoria para um autocarro e os motoristas a terem um longo jantar.
disgust;tutoria autocarro motorista ter longo jantar.
shame;Não terminar os trabalhos de casa.
shame;terminar trabalho casa.
guilt;Não devolveu o livro da biblioteca a tempo.
guilt;devolver livro biblioteca.
joy;Ouvi uma piada muito agradável feita por um amigo.
joy;Ouvi piada agradável fazer amigo.
fear;Pensar na morte ao caminhar sozinho durante a noite.
fear;pensar morte caminhar sozinho durante noite.
anger;Descobriu que alguém que eu conhecia bem me tinha entendido mal durante 2 anos.
anger;Descobriu alguém conhecer ter entender durante ano.
sadness;Morte de um familiar.
sadness;morte familiar.
disgust;Alguém que eu conheço e respeito, agrediu sexualmente uma rapariga.
disgust;alguém conhecer respeito agredir sexualmente rapariga.
shame;O meu pai foi insultado por outras pessoas.
shame;pai insultar pessoa.
guilt;Cometeu um erro no trabalho.
guilt;Cometeu erro trabalho.
joy;Encontrei o meu nome na lista de participantes nas palestras em inglês.
joy;Encontrei nome lista participante palestra inglês.
fear;A fazer anatomia sozinho pela primeira vez.
fear;anatomia sozinho.
anger;Ser insultado na frente dos meus pais, e eles acreditaram noutras pessoas (aqueles que me insultaram).
anger;insultar frente pai acreditar em outro pessoa insultar.
sadness;Morte do General Ye Jianying.
sadness;morte General Ye Jianying.
disgust;Alguém tinha roubado um artigo de um jornal de uma biblioteca.
disgust;alguém ter roubar artigo jornal biblioteca.
shame;Não se estava a sair bem no exame.
shame;sair exame.
guilt;Não ter terminado os trabalhos de casa a tempo.
guilt;terminar trabalho casa.
joy;Portou-se bem num exame pouco antes do aniversário do meu pai: o melhor presente que posso dar ao meu pai.
joy;exame aniversário pai bom presente pai.
fear;Pedi a alguém para trazer alguns presentes ao meu pai e descobri que ele não é uma pessoa de confiança. Tive medo que se o meu pai não recebesse os presentes, ficaria zangado comigo.
fear;Pedi alguém trazer presente pai descobrir pessoa confiança medo pai receber presente ficar zangado comigo.
anger;Alguns colegas de turma disseram-me que eu não fazia trabalho social suficiente. Por conseguinte, não fui eleito como um bom aluno de Árvore.
anger;colega turma trabalho social suficiente conseguinte eleger aluno Árvore.
sadness;O meu pai não ficará tão satisfeito comigo como se eu tivesse sido eleito como Três Bom.
sadness;pai ficar satisfeito comigo ter ser eleger.
disgust;A falta de consideração do meu colega de quarto por mim.
disgust;consideração colega eu.
shame;A minha irmã disse que eu não sou uma pessoa estável, e eu acho que ela tem razão.
shame;irmã dizer pessoa estável achar razão.
guilt;A minha irmã esqueceu-se de trazer presentes para o meu aniversário, fui indelicado com ela.
guilt;irmã trazer presente aniversário indelicar.
joy;Recebi uma carta simpática da minha amiga íntima.
joy;Recebi carta simpático amiga íntimo.
fear;Ficar sozinho no edifício de biologia depois de escurecer.
fear;Ficar sozinho edifício biologia escurecer.
anger;Sentia-se insultada pela minha colega de quarto (ela está na aula de Inglês).
anger;insultar colega aula Inglês.
sadness;Não poder fazer bem em ser escolhida para a palestra de inglês.
sadness;escolher palestra inglês.
disgust;A minha colega de quarto vangloriou-se das suas aulas de inglês.
disgust;colega aula inglês.
shame;Quando o líder da turma leu os nomes dos escolhidos para a palestra de inglês e eu não estava na lista.
shame;líder turma ler nome escolher palestra inglês lista.
guilt;Alguns rapazes disseram-me que o seu apelido é Little Girl Doctor, eu não lhes contei e ri-me com eles.
guilt;rapaz apelido Little Girl Doctor eles contar.
joy;Parentes que me visitaram.
joy;parente visitar.
fear;Descobrir a grande diferença entre a China e o Ocidente é uma ciência.
fear;Descobrir diferença China ocidente ciência.
anger;Vi o meu relatório injusto.
anger;Vi relatório injusto.
sadness;Os leitores estão a ser injustos comigo nos relatórios.
sadness;leitor injusto comigo relatório.
disgust;Descobrir que alguns estudantes estão a receber bons relatórios que não merecem.
disgust;Descobrir estudante receber bom relatório merecer.
shame;As pessoas foram indelicadas comigo porque eu não recebi um bom relatório.
shame;pessoa indelicar comigo recebi relatório.
guilt;Dei um pontapé na cadeira na sala de aula para expressar a minha raiva.
guilt;Dei pontapé cadeira sala aula expressar raiva.
joy;Descobri que fui escolhido para as aulas de inglês.
joy;descobrir escolher aula inglês.
fear;O meu colega de quarto recusou-se a caminhar comigo para as conferências de inglês. Tenho de caminhar sozinho no escuro. As palestras estão no edifício de biologia.
fear;colega caminhar comigo conferência inglês caminhar sozinho escuro palestra edifício biologia.
anger;O meu companheiro de quarto é irreflectido.
anger;companheiro irreflectido.
sadness;O meu melhor amigo não foi escolhido para as conferências de inglês.
sadness;bom amigo escolher conferência inglês.
disgust;Alguém me disse que eu fui escolhido para as conferências de inglês porque sou bonito.
disgust;alguém dizer escolher conferência inglês bonito.
shame;Não está a correr bem no exame.
shame;correr exame.
guilt;Alguns rapazes falavam dos apelidos dos conferencistas, e eu tinha demasiado medo deles para os impedir.
guilt;rapaz falar apelido conferencista ter demasiado medo de eles impedir.
joy;Descobri que a minha mulher (namorada?) está grávida.
joy;descobrir mulher namorado grávido.
fear;O meu barco encontrou outro barco.
fear;barco encontrar outro barco.
anger;Punido por um líder.
anger;Punido líder.
sadness;A morte do meu professor.
sadness;morte professor.
disgust;Vi um companheiro a subornar o líder.
disgust;Vi companheiro subornar líder.
shame;Insultado por uma mulher em público.
shame;insultar mulher público.
guilt;Lutar com o meu companheiro após uma discussão.
guilt;Lutar companheiro discussão.
joy;Recebendo um belo presente dos meus pais.
joy;receber belo presente pai.
fear;Descobrir que cometi um erro estúpido no exame.
fear;Descobrir cometi erro estúpido exame.
anger;Descobrir sobre algumas raparigas que têm sido simpáticas para a turma como líderes para irem às palestras de neuropsicologia (as inglesas).
anger;Descobrir rapariga ser simpático turma líder ir palestra neuropsicologia inglês.
sadness;Descobrir que não fui escolhida para as aulas de inglês.
sadness;Descobrir escolher aula inglês.
disgust;Alguns alunos cujo inglês é pior que o meu podem ir às suas aulas (aulas de inglês).
disgust;aluno inglês mau aula aula inglês.
shame;Insultados por um colega de turma em público.
shame;Insultados colega turma público.
guilt;Não entregando os trabalhos de casa a tempo.
guilt;entregar trabalho casa.
joy;Artigo publicado.
joy;artigo publicar.
fear;Andar no escuro e pensar em histórias de fantasmas.
fear;Andar escuro pensar história fantasma.
anger;Recebi uma carta insultuosa do meu pai.
anger;Recebi carta insultuoso pai.
sadness;Ser incompreendido por amigos.
sadness;incompreendido amigo.
disgust;Vi alguém a agir falsamente em público.
disgust;Vi alguém agir falsamente público.
shame;Falhou numa discussão pública.
shame;falhou discussão público.
guilt;Prometeu fazer algo por outras pessoas e não o fez.
guilt;Prometeu pessoa.
joy;Descobriu que fui escolhido para recolher normas para a afasia chinesa (vou contribuir para que a China se aproxime do Ocidente em neuropsicologia).
joy;Descobrir escolher recolher norma afasia chinês ir contribuir China aproximar ocidente neuropsicologia.
fear;Descobri na sua palestra que um médico pode fazer diagnósticos errados devido à ignorância da neuropsicologia.
fear;descobrir palestra médico diagnóstico errar devido ignorância neuropsicologia.
anger;Alguém a falar de mim nas minhas costas.
anger;alguém falar eu costa.
sadness;Descobriu que a minha avó pode ter sido mal diagnosticada como doente psiquiátrica porque o médico não sabia de um neurologista.
sadness;Descobrir avó ser diagnosticar doente psiquiátrico médico saber neurologista.
disgust;Alguns estudantes desobedecem-me deliberadamente como líder de turma.
disgust;estudante deliberadamente líder turma.
shame;Descobriram que a China está atrasada na ciência.
shame;Descobriram China atrasado ciência.
guilt;Alguns estudantes têm chamado alcunhas aos professores e eu não fui capaz de descobrir quem eles eram para os impedir.
guilt;estudante chamar alcunha professor capaz descobrir ser impedir.
joy;Ir a um concerto.
joy;concerto.
fear;Descobrir que um rapaz de quem eu não gosto está apaixonado por mim.
fear;Descobrir rapaz gostar apaixonado eu.
anger;Ser-me dito que não tenho personalidade.
anger;dizer personalidade.
sadness;O corte de energia fez-me incapaz de ouvir as canções cantadas pela minha estrela pop favorita.
sadness;corte energia incapaz ouvir canção cantar estrela pop favorito.
disgust;Alguém a agir de forma estúpida em público.
disgust;alguém agir estúpido público.
shame;Não ser capaz de responder à pergunta num seminário.
shame;capaz responder pergunta seminário.
guilt;Disse algo que eu não deveria ter dito em público.
guilt;Disse dever dizer público.
joy;A falar com o meu amigo íntimo.
joy;falar amigo íntimo.
fear;Ouvir um barulho estranho no edifício de biologia.
fear;Ouvir barulho estranho edifício biologia.
anger;Insultado por outras pessoas na loja.
anger;insultar pessoa loja.
sadness;O meu bom amigo entendeu-me mal.
sadness;amigo.
disgust;Ser olhado por alguém de quem eu não gosto.
disgust;olhar alguém gostar.
shame;Sou escolhido para as palestras em inglês em vez do meu bom amigo e as pessoas disseram-me que é mais provável que as raparigas sejam escolhidas.
shame;escolher palestra inglês amigo pessoa provável rapariga ser escolher.
guilt;Não fui capaz de explicar bem ao meu bom amigo para o deixar menos zangado.
guilt;capaz explicar amigo deixar zangado.
joy;Descobrir que a pessoa que eu amo me compreende.
joy;Descobrir pessoa amer compreender.
fear;A ver um filme de terror.
fear;filme terror.
anger;Ser maltratada por outras pessoas.
anger;maltratar pessoa.
sadness;Enganado por outras pessoas e a correr em apuros.
sadness;Enganado pessoa correr apuro.
disgust;Ver uma pessoa egoísta a fazer uma coisa egoísta.
disgust;pessoa egoísta egoísto.
shame;Não se sair bem no exame.
shame;sair exame.
guilt;Descobrir que tinha entendido mal as outras pessoas.
guilt;Descobrir ter entender pessoa.
joy;Ouvir o meu nome na lista de participantes nas palestras em inglês.
joy;Ouvir nome lista participante palestra inglês.
fear;Ficar sozinho na sala depois da meia-noite e ler histórias de horror.
fear;Ficar sozinho sala ler história horror.
anger;Ser-me dito que sou uma pessoa estúpida.
anger;dizer pessoa estúpido.
sadness;Os meus pais não me visitaram como prometeram.
sadness;pai visitar prometer.
disgust;Algumas pessoas não me avisaram no refeitório.
disgust;pessoa avisar refeitório.
shame;Viram na TV a China a não ganhar mais medalhas de ouro nos Jogos Olímpicos Asiáticos.
shame;Viram tv China ganhar medalha ouro Jogos Olímpicos Asiáticos.
guilt;Não entregando os trabalhos de casa a tempo.
guilt;entregar trabalho casa.
joy;Ter uma boa viagem num barco com bons amigos.
joy;viagem barco bom amigo.
fear;Vi um colega de classe ser derrubado por uma motocicleta.
fear;Vi colega classe derrubar motocicleta.
anger;Ser agredido sexualmente num autocarro e ninguém ajudou (as pessoas só se riam).
anger;agredir sexualmente autocarro ninguém ajudar pessoa rer.
sadness;Ser agredido sexualmente e contar aos meus amigos sobre isso (chorámos juntos).
sadness;agredir sexualmente contar amigo chorár junto.
disgust;Ouvi alguém vangloriar-se de contar a sua fortuna e soube que ele estava a mentir.
disgust;Ouvi alguém contar fortuna saber mentir.
shame;A ser criticado pelo professor em público.
shame;criticar professor público.
guilt;A gritar com os meus pais porque estava zangado com outra coisa.
guilt;gritar pai zangado.
joy;Ir ver um bom filme com o meu melhor amigo.
joy;filme bom amigo.
fear;De repente descobri que eu era o último a sair da sala de anatomia.
fear;repente descobrir sair sala anatomia.
anger;Alguns rapazes pregaram-me deliberadamente partidas nas experiências. .
anger;rapaz deliberadamente partida experiência.
sadness;Fui escolhido para a sua palestra e o meu melhor amigo não é. Agora ele está zangado comigo e eu não o posso ajudar.
sadness;escolher palestra bom amigo zangado comigo ajudar.
disgust;A ouvir a minha colega de quarto a gabar-se das suas novas roupas.
disgust;ouvir colega roupa.
shame;A China não ganhou mais medalhas de ouro nas Olimpíadas Asiáticas.
shame;China ganhar medalha ouro Olimpíadas Asiáticas.
guilt;Não poder ajudar a minha amiga a estudar inglês.
guilt;ajudar amiga estudar inglês.
joy;Ser eleito como um líder de classe.
joy;eleger líder classe.
fear;Caminhando no escuro, vi algo estranho.
fear;Caminhando escuro ver estranho.
anger;O seu preconceito contra os estudantes de psicologia e os estudantes de educação (não nos permitindo ir às aulas de medicina da universidade).
anger;preconceito estudante psicologia estudante educação permitir aula medicina universidade.
sadness;O irmão de um amigo morreu.
sadness;irmão amigo morrer.
disgust;Um calor caiu sobre a minha cabeça.
disgust;calor cair cabeça.
shame;Não ter ido bem num exame foi fácil.
shame;ir exame fácil.
guilt;Acusou injustamente um colega de turma.
guilt;Acusar injustamente colega turma.
joy;Entrar nesta universidade para fazer medicina.
joy;Entrar universidade medicina.
fear;Primeira vez em anatomia.
fear;anatomia.
anger;Ser insultado em público pela razão errada.
anger;insultar público razão errado.
sadness;Não ser escolhida para as aulas de inglês (a minha namorada é uma escolhida).
sadness;escolher aula inglês namorada escolher.
disgust;A minha companheira de quarto mexe com o nosso quarto.
disgust;companheira mexer.
shame;Não estar a ir bem nos exames que eu deveria fazer (exames de inglês).
shame;exame dever exame inglês.
guilt;Ouvi dizer que a minha namorada foi escolhida para as palestras de inglês e eu não fui. Perdi a calma e ela agora está muito perturbada.
guilt;Ouvi namorada escolher palestra inglês Perdi calma perturbado.
joy;Sucesso no exame de admissão à universidade.
joy;sucesso exame admissão universidade.
fear;Ajudei alguém a fazer algo e fui descoberto.
fear;Ajudei alguém descobrir.
anger;Mal compreendido pelos amigos.
anger;compreendido amigo.
sadness;A minha mãe estava doente e o meu pai não estava em casa.
sadness;mãe doente pai casa.
disgust;A minha colega de quarto foi simpática com um líder do partido para entrar no partido.
disgust;colega simpático líder partido entrar partido.
shame;A China não estava bem nos jogos olímpicos asiáticos.
shame;China jogo olímpico asiático.
guilt;Não recolher cartas para o meu amigo, como prometi.
guilt;recolher carta amigo prometi.
joy;A sair-se bem num exame.
joy;exame.
fear;Antes do exame.
fear;exame.
anger;Alguns estudantes estrangeiros tocam música alta antes do exame de biologia.
anger;estudante estrangeiro tocar música alto exame biologia.
sadness;Descobrir que a rapariga de quem gosto não gosta de mim.
sadness;Descobrir rapariga gostar gostar eu.
disgust;Vi dois estudantes canadianos a gabarem-se de quão ricos eles são no Canadá.
disgust;Vi estudante canadiano quão rico Canadá.
shame;Descobrindo que a China não tem moeda estrangeira suficiente para comprar livros.
shame;Descobrindo China moeda estrangeiro suficiente comprar livro.
guilt;Chamando alcunhas a conferencistas quando falam com homens de casa (Disseram-lhe que você é ainda mais jovem do que eles, por isso não deve dar palestras públicas).
guilt;Chamando alcunha conferencista falar homem casa jovem palestra público.
joy;Recebi uma carta do meu pai (normalmente ele não me escreve).
joy;Recebi carta pai normalmente escrever.
fear;Estar sozinho no quarto à noite.
fear;sozinho noite.
anger;A discutir com colegas de turma.
anger;discutir colega turma.
sadness;O meu pai disse-me na carta que a minha mãe está doente.
sadness;pai carta mãe doente.
disgust;A minha colega de quarto falou e abanou a cama durante a noite.
disgust;colega falar abanar cama durante noite.
shame;Descobrindo que fui enganado pelo meu amigo.
shame;Descobrindo enganar amigo.
guilt;Uma amiga veio visitar-me e eu não estava presente.
guilt;amiga vir presente.
joy;Descobrindo o meu nome na lista de palestras de inglês.
joy;Descobrindo nome lista palestras inglês.
fear;A sair do edifício de biologia.
fear;sair edifício biologia.
anger;Alguém me disse que eu tinha sido escolhido para as palestras de inglês porque um líder de turma estava a sair comigo (não é verdade).
anger;alguém dizer ter ser escolher palestra inglês líder turma sair comigo verdade.
sadness;A minha irmã partiu a perna.
sadness;irmã partir perna.
disgust;Alguns rapazes vangloriam-se da sua capacidade de contar piadas sujas.
disgust;rapaz capacidade contar piada sujo.
shame;Descobrir a China é um retrocesso na ciência.
shame;Descobrir China retrocesso ciência.
guilt;Quando alguns homens de casa me disseram que uma jovem como tu não devia ser autorizada a dar lições a consultores, eu era demasiado tímida para argumentar contra eles.
guilt;homem casa dizer jovem dever autorizar lição consultor demasiado tímido argumentar.
joy;Fiz uma amiga maravilhosa que me compreende.
joy;Fiz amiga maravilhoso compreender.
fear;Ser perseguido no escuro por alguém que eu não conhecia.
fear;perseguir escuro alguém conhecer.
anger;A minha melhor amiga traiu-me e contou a outras pessoas os meus segredos.
anger;bom amiga contar pessoa segredo.
sadness;Desiludido por um amigo.
sadness;Desiludido amigo.
disgust;Descobrir que algumas pessoas tinham estado a falar de mim nas minhas costas. .
disgust;Descobrir pessoa ter falar eu costa.
shame;Ser agredido sexualmente em público.
shame;agredir sexualmente público.
guilt;Eu não respondi à carta do meu amigo a tempo. .
guilt;responder carta amigo.
joy;Ver a China a ganhar os Jogos Olímpicos Asiáticos.
joy;China ganhar Jogos Olímpicos Asiáticos.
fear;De repente, conheci alguém no edifício de biologia à noite.
fear;repente conhecer alguém edifício biologia noite.
anger;A ser insultado pelo meu colega de quarto.
anger;insultar colega.
guilt;Não receber um bilhete de avião para a minha mãe.
guilt;receber bilhete avião mãe.
joy;Falar com uma rapariga simpática.
joy;Falar rapariga simpático.
fear;Falar sobre cobras.
fear;Falar cobra.
anger;Pessoas que não respeitam a minha opinião.
anger;Pessoa respeitar opinião.
sadness;Perder a minha namorada.
sadness;perder namorada.
disgust;Falar com alguém de quem eu não gostava.
disgust;Falar alguém gostar.
shame;Criticado por um professor em público.
shame;Criticar professor público.
guilt;Não poder ajudar o meu amigo.
guilt;ajudar amigo.
joy;Receber uma carta de um amigo que não escreveu durante muito tempo.
joy;Receber carta amigo escrever durante.
fear;Ficar em casa de um parente que foi arrombado antes.
fear;Ficar casa parente arrombar.
anger;Ser insultado num autocarro.
anger;insultar autocarro.
sadness;Insultado pela minha mãe.
sadness;Insultado mãe.
disgust;Um parente que não cumpriu a sua promessa.
disgust;parente cumprir promessa.
shame;A primeira vez que saía com um rapaz e outras pessoas riram-se de nós.
shame;saía rapaz pessoa.
guilt;Uma amiga quis fazer-me uma surpresa no meu quarto e eu pensei que ela estava a roubar do quarto.
guilt;amiga querer surpresa pensar roubar.
joy;Ser convidada a sair por alguém de quem gosto. .
joy;convidar sair alguém gostar.
fear;Antes de um exame importante.
fear;exame importante.
anger;Os meus pais não gostam da minha amiga e disseram-me para me afastar dele.
anger;pai gostar amiga afastar de ele.
sadness;A minha amiga não foi autorizada a ir às palestras em inglês.
sadness;amiga autorizar palestra inglês.
disgust;Estudantes pós-graduados a falar sobre raparigas serem estúpidas.
disgust;estudante falar rapariga ser estúpir.
shame;Criticado por professores em público.
shame;Criticar professor público.
guilt;O meu amigo não se saiu bem no exame porque eu não o ajudei.
guilt;amigo sair exame ajudar.
joy;Fui fazer um piquenique ao parque do campo. A bela paisagem fez-me sentir relaxada e todas as preocupações desapareceram, pelo que o piquenique valeu a pena.
joy;piquenique parque campo belo paisagem sentir relaxar preocupação desaparecer piquenique valer pena.
fear;Tenho medo dos meus resultados académicos, uma vez que vou enfrentar vários problemas. Tenho medo das minhas limitações e dos problemas ilimitados e não sei como lidar com eles.
fear;medo resultado académico ir enfrentar problema medo limitação problema ilimitar lidar.
anger;Discuti com os meus irmãos (gémeos) em casa no sábado. Um dos estudos está numa escola privada e o outro está a repetir a sua forma cinco. Eles não sabem o que estão a fazer. a Seguem cada palavra dos seus professores, livros e sistemas. a Tentam sempre racionalizar os seus maus actos por algum jogo e estão satisfeitos com a sua vida incómoda. Tentei persuadi-los com muita frequência, mas falhei. Desta vez lutei porque eles não têm espírito voluntário (não poliram o chão).
anger;discuti irmão gémeo casa sábado estudo escola privado outro repetir saber seguir palavra professor livro sistema Tentar racionalizar mau acto algum jogo satisfeito vida incómoda muito frequência falhar lutar espírito voluntário polir chão.
sadness;Há alguns meses que ando a pensar em mudar a minha licenciatura. A minha especialização original era em chinês e isso bloqueia-me o caminho. Tenho de enfrentar muitos problemas ao mesmo tempo e não sei o que é real e virtuoso. Não sei se não estou interessado no chinês ou se existem outros factores que me deixam triste. Não sou muito claro sobre o que posso fazer para o estudo da Comunicação e do Jornalismo. Não sou muito claro sobre o que posso fazer. Quais são as limitações?  Hesito, mas agora sinto-me mais ajustado.
sadness;haver andor pensar mudar licenciatura especialização original chinês enfrentar problema real virtuoso interessado chinês existir factor deixar triste claro estudo Comunicação Jornalismo claro limitação Hesito ajustar.
