sentiment;text
joy;Minha aula vencendo outra aula em uma partida de futebol.
fear;Andando sozinho no escuro em uma rua estranha.
guilt;Um amigo esqueceu sua consulta comigo.
sadness;Um amigo me entendeu mal.
shame;Um garoto na minha classe falando muito alto na palestra.
shame;Não ser capaz de fazer uma festa em casa com os amigos.
joy;Ser infeliz em uma festa quando outras pessoas são amigáveis ​​e felizes.
joy;Conhecer um velho amigo do ensino médio.
fear;Enfrentando um cachorro louco.
sadness;Entendeu mal deliberadamente por um amigo próximo.
sadness;Meu velho professor na escola primária morreu.
disgust;Entrando em um ônibus lotado.
anger;Sendo rude com alguém que era indelicado para mim.
sadness;Não aceitar dicas de relação íntima de uma garota.
joy;Meu velho amigo me visitou na universidade.
fear;Ouvindo histórias de horrões à noite.
anger;Meu colega de quarto era rude comigo.
sadness;Meu tio morreu na Guerra do Vietnã.
disgust;Cue na sala de jantar dos alunos.
anger;Discutindo sobre preço com assistente de loja privada.
guilt;Não sendo capaz de passar mais tempo com um amigo que estava me visitando.
joy;Marcando um gol na partida de futebol.
fear;Descobrir que não sou um aluno tão capaz quanto pensava.
anger;Disseram -me para fazer algo que eu não queria fazer.
sadness;Descobrindo que a China ainda está atrasada na ciência.
anger;Fazendo esse questionário inútil.
disgust;Insultado por alguém.
anger;Não estou fazendo o que deveria com este questionário.
anger;Viu na TV que a China tinha mais medalhas de ouro nos olímpicos asiáticos.
fear;Acabou de chegar à universidade, sem conhecer ninguém.
shame;Insultado pelo professor.
sadness;Descobrir que não sou bonito.
anger;Alguém que eu não gosto de continuar falando comigo.
shame;Descobrindo a partir desta palestra que a China está atrasada na psicologia.
anger;Sendo rude com alguém que eu não gosto.
joy;Juntando -se a um grupo de pesquisa que estuda o comportamento do consumidor e ajudando as pessoas na loja com as vendas.
sadness;Diagnóstico que tenho uma úlcera de estômago.
anger;Um colega de classe danificou o Iron e tentou ocultar o dano.
sadness;Não ganhar uma medalha no concurso de natação.
disgust;Alguns estudantes conversando quando outras pessoas estão tirando uma soneca.
guilt;Um amigo pediu ajuda e eu não consegui ajudar.
joy;China vencendo o olímpico asiático.
fear;Antes de um exame.
shame;Juízes coreanos traindo.
sadness;Meu pai nos deixou para outra mulher.
disgust;Vi meu pai com aquela mulher com quem ele é casado agora.
shame;Tive que dizer às pessoas que meus pais são divorciados.
guilt;Não é capaz de ficar com minha mãe nas férias do Dia Nacional.
joy;Estar junto com meu melhor amigo.
fear;Quase sofreu um acidente de bicicleta.
sadness;Ouvi sobre alguém contar mentiras sobre mim para meu melhor amigo.
disgust;Meu melhor amigo de repente agindo de forma estranha para mim.
disgust;Vi alguém bagunçando nosso quarto.
sadness;Depois de gritar com um amigo.
guilt;Não fiz o que prometi fazer por um amigo.
joy;Meu melhor amigo escolheu suas palestras em inglês.
sadness;Ficando doente.
anger;Meu líder de classe me disse que a universidade não deixa todos nós irmos para suas palestras, porque não somos todos aulas de inglês.
sadness;Quando não fui escolhido para ir às suas palestras em inglês.
sadness;Descobrir que o líder da classe pode ir às suas palestras, e o inglês dele é pior que o meu.
shame;A China não pode deixar você dar mais palestras porque você é necessário nas clínicas especializadas. Somos tão atrasados ​​na medicina.
guilt;Eu o odiei por não me deixar ir e descobri que não era sua decisão.
sadness;Descobrir meu melhor amigo não pode ir às palestras inglesas.
disgust;Ouvi alguns estudantes de pós -graduação conversando sobre as meninas que não são justificáveis ​​para fazer medicina.
sadness;Falhando em um exame.
shame;Não sendo capaz de convencer meu líder de classe de que meu amigo é melhor do que eu a ir às palestras inglesas.
joy;Recebendo uma carta de um garoto que me importo.
fear;Assistindo a um filme de terror.
sadness;Meus pais não gostam do meu amigo e me disseram para não sair com ele.
sadness;Minha avó morreu.
disgust;Vi alguém cuspindo em público.
sadness;Falha em um exame por causa da preguiça.
sadness;Perdendo minha paciência para minha irmã.
joy;Descobrindo que posso ir às suas palestras em inglês.
fear;Ficar sozinho em um lugar escuro.
disgust;Sendo sexualmente assinado em um ônibus.
sadness;Descobrindo que meu melhor amigo não poderia ir para a universidade.
disgust;Alguns garotos não sugerem na sala de jantar.
joy;Assistir TV sobre a China está atrasado na conquista de medalhas de ouro.
guilt;Não ser capaz de ajudar meu amigo a fazer a lição de casa.
joy;Entrando nesta universidade.
disgust;Espancado por um colega de classe na escola.
shame;Sendo insultado em público.
sadness;Uma garota que eu amo não me ama.
disgust;Vi algumas garotas vestidas como americanos
shame;Exame de entrada da universidade em falha.
shame;Não entregar a lição de casa a tempo.
joy;Entrar nesta universidade para fazer medicina.
fear;Primeira vez em anatomia.
guilt;Incompreendido por um amigo próximo pelo motivo errado.
sadness;Descobrir que a China é ruim, por isso não podemos ter bons livros de referência.
shame;Estudantes estrangeiros tocando música alta durante a noite anterior ao exame de biologia.
shame;Descobrindo que a polícia da universidade tinha medo de impedir que os estudantes estrangeiros tocassem música alta (vergonha da China).
shame;Não está indo bem no exame.
joy;Aticle publicado.
joy;Terra Crake.
anger;Declarou que outras pessoas não acreditavam.
shame;Viu a pobreza no campo.
disgust;Viu o povo chinês lisonjeando estrangeiros.
guilt;Não ser capaz de argumentar contra os líderes de classe.
guilt;Não foi possível ajudar um aluno que precisa de ajuda.
joy;China vencendo os Jogos Olímpicos Asiáticos.
fear;Ficar sozinho no escuro.
anger;Sendo abaixado pelos líderes da classe.
sadness;Descobrir que a vida útil na China é mais curta do que no Ocidente.
disgust;Meninas vestidas como estrangeiros na universidade.
shame;Sendo insultado em público.
disgust;Insultar outras pessoas.
joy;Quando descobri que posso viajar com meu melhor amigo.
fear;Chegando para casa no escuro da faculdade.
anger;Descobrindo que fui enganado por um amigo.
shame;Não está indo bem em um exame.
anger;Descobrir que meu melhor amigo estava me enganando.
guilt;Falha em um exame porque não trabalhei duro o suficiente.
shame;Não agindo por minha promessa.
joy;Descobrindo que não estou doente (não seriamente).
fear;Descobrir que minha condição de saúde pode ser contra minhas palestras universitárias presentes.
anger;Compraram algo ruim da loja e eles se recusaram a mudar.
sadness;Morte do parente.
disgust;Vi as pessoas brigando em um ônibus.
sadness;Fugindo de um incêndio.
guilt;Esqueci de dar um presente ao meu pequeno sobrinho.
joy;Primeiro falar em público.
fear;Saindo sozinho no escuro.
disgust;Vi alguns jovens lutando por assentos em um ônibus.
sadness;A morte da minha mãe.
disgust;Vi pessoas cuspindo em público.
shame;Fui a uma palestra sobre a história chinesa e ouviu falar da guerra do ópio.
joy;Apaixonado.
sadness;Meu amigo descobrirá que estou apaixonado por ela.
anger;Apaixonar -se, embora ela seja minha amiga (com raiva de mim mesmo).
sadness;Meu amigo ainda confia em mim como amigo.
disgust;Alguém sendo arrogante para mim.
shame;Insultado por um professor em frente à classe.
sadness;Apaixonando -se por um amigo próximo.
joy;Fazendo inesperadamente bem em um exame.
joy;Antes do exame.
guilt;Eu queria pedir emprestado notas de palestras de um amigo e ele não me emprestou.
anger;Descobrir sobre a universidade não tem moeda estrangeira suficiente para comprar o YourNals em sua lista de referências.
shame;Alguém me disse que foi escolhido para as palestras inglesas porque ele era um bom amigo do líder da classe.
anger;Descobrir o dinheiro chinês não pode comprar periódicos estrangeiros.
guilt;Atrasado para uma palestra e, portanto, perdeu.
joy;Conversando com um amigo próximo.
fear;Encontrava um carro de estacionamento em uma bicicleta.
shame;Insultado sem motivo.
sadness;Fez mal em um exame.
disgust;Vi um homem vestido como mulher.
disgust;Vi um mendigo na rua (a China ainda é tão ruim).
guilt;Não foi possível comprar um livro de referência porque acordei tarde demais para sugerir.
joy;Descobri que eu e meu melhor amigo somos escolhidos para as palestras inglesas.
shame;Posso não ser inteligente o suficiente para entender suas palestras em inglês.
anger;Contado por algumas pessoas que o líder da classe só escolhe seus amigos (não é verdade).
sadness;Um dos meus melhores amigos foi ferido por uma garota que ele ama.
disgust;Vi uma garota muito arrogante andando como uma rainha.
shame;A China não pode comprar sua referência.
guilt;Um amigo pediu para pegar minhas anotações emprestadas e eu não as entreguei (minhas anotações muito escritas)
joy;Conversando com um amigo próximo.
sadness;Ficando doente.
shame;Não foi eleito para ser um líder de classe.
anger;O pai perdeu a paciência em casa porque foi maltratado no trabalho.
disgust;Vi alguém que pegou um cigarro do chão e fumou.
shame;Contando uma mentira.
shame;Não recebendo o papel da aula a tempo da palestra.
joy;Meu pai promoveu ser professor.
fear;Lição de anatomia e disseram que precisamos fazer isso à noite às vezes.
guilt;Tive uma discussão com meu colega de classe para livros emprestados.
shame;Descobrir que não podemos ter boas referências porque a China é ruim.
disgust;Vi alguém lambendo sua tigela de jantar.
shame;Criticado em frente à classe.
shame;Não terminando a lição de casa a tempo.
joy;Descobri que a garota que eu amo me ama também.
fear;Lendo uma história de horror sozinha.
anger;Sendo recusado a participar da palestra de neuropsicologia na universidade de medicina.
sadness;Meus pais me disseram que não gostam do meu amigo.
disgust;Vi uma garota arrogante passando.
anger;Não terminando meu dever como líder de classe.
guilt;Meu amigo teve problemas e eu não consegui ajudá -lo.
joy;China vencendo os Jogos Olímpicos Asiáticos (TV).
fear;Deixado sozinho no prédio de biologia cercado por edifícios vazios.
shame;Alguém me disse que não somos tão bons quanto a aula All English.
shame;Não obtendo o papel de referência.
disgust;Cue para um ônibus e os motoristas jantando longos.
shame;Não terminando o dever de casa.
guilt;Não devolveu o livro da biblioteca a tempo.
joy;Ouça uma piada muito boa feita por um amigo.
fear;Pensando na morte ao caminhar sozinho à noite.
shame;Descobri que alguém que eu conhecia bem me entende mal por 2 anos.
sadness;Morte de um parente.
shame;Alguém que eu conheço e respeito assultou sexualmente uma garota.
disgust;Meu pai insultou por outras pessoas.
anger;Cometeu um erro no trabalho.
joy;Encontrei meu nome na lista de participar das palestras inglesas.
joy;Fazendo anatomia sozinha pela primeira vez.
shame;Sendo insultados na frente dos meus pais, e eles acreditavam em outras pessoas (aqueles que me insultaram).
sadness;Morte do general Ye Jianying.
disgust;Alguém roubou um artigo de um diário da biblioteca.
shame;Não está indo bem no exame.
guilt;Não terminando a lição de casa a tempo.
joy;Fiz bem em um exame pouco antes do aniversário de meu pai: o melhor presente que posso dar ao meu pai.
fear;Pedi a alguém para trazer algum presente para meu pai e descobri que ele não é uma pessoa confiável. Eu estava com medo se meu pai não recebesse os presentes, ele ficaria com raiva de mim.
anger;Alguns colegas de classe disseram que eu não fazia trabalho social suficiente. Portanto, eu não fui eleito como um aluno de "árvore bom".
sadness;Meu pai não ficará tão satisfeito comigo como se eu fosse eleito "três bons".
disgust;A falta de consideração do meu colega de quarto.
shame;Minha irmã disse que não sou uma pessoa estável e acho que ela está certa.
guilt;Minha irmã esqueceu de trazer presentes para o meu aniversário, eu era rude com ela.
joy;Tive uma boa carta do meu amigo íntimo.
fear;Ficar sozinho no prédio da biologia após o escuro.
anger;Sendo insultada pela minha colega de quarto (ela está na aula de inglês).
sadness;Não ser capaz de fazer bem para ser escolhido para a palestra inglesa.
disgust;Minha colega de quarto se gabando de suas palestras em inglês.
shame;Quando o líder da classe leu os nomes dos escolhidos para a palestra em inglês e eu não estava na lista.
guilt;Alguns garotos me disseram que seu apelido é "Doutorado da Little", eu não os liguei e ri com eles.
joy;Parentes me visitando.
fear;Descobrindo a grande diferença entre a China e o Ocidente na ciência.
disgust;Vi meu relatório injusto.
disgust;Os professores são injustos para mim em relatórios.
anger;Descobrir que alguns alunos estão recebendo bons relatórios que não merecem.
anger;As pessoas incomodam comigo porque não recebi um bom relatório.
anger;Chutei a cadeira na sala de aula para expressar minha raiva.
joy;Descobrindo que fui escolhido para as palestras inglesas.
fear;Meu colega de quarto se recusou a caminhar comigo até as palestras inglesas. Eu tenho que andar sozinho no escuro. As palestras estão no edifício da biologia.
anger;Meu colega de quarto é inconsidenciado.
shame;Meu melhor amigo não foi escolhido para as palestras inglesas.
shame;Alguém me disse que fui escolhido para as palestras inglesas porque sou bonito.
shame;Não está indo bem no exame.
fear;Alguns meninos falando sobre apelidos dos professores, e eu tinha muito medo deles para detê -los.
joy;Descobri que minha esposa está grávida.
joy;Meu barco correndo para outro barco.
anger;Punido por um líder.
sadness;A morte do meu professor.
disgust;Vi um companheiro subornando o líder.
shame;Insultado por uma mulher em público.
disgust;Lute com meu companheiro depois de uma briga.
joy;Recebendo um bom presente de meus pais.
anger;Descobrindo que cometi um erro estúpido no exame.
anger;Descobrir algumas garotas que foram legais com o líder da classe para ir às Palestras de Neuropsicologia (inglesas).
shame;Descobrir que não sou escolhido para as palestras inglesas.
sadness;Alguns estudantes cujo inglês é pior do que o meu pode ir a suas palestras (palestras em inglês).
shame;Insultado pelo colega de classe em público.
shame;Não entregar os trabalhos de casa a tempo.
joy;Artigo publicado.
fear;Andando no escuro e pensando em histórias de fantasmas.
shame;Tinha uma carta insultuosa de meu pai.
sadness;Sendo mal interpretado por amigos.
disgust;Vi alguém agindo de maneira falsa em público.
shame;Falhou em um argumento piblico.
guilt;Prometeu fazer algo por outras pessoas e não o fez.
joy;Descobrindo que sou escolhido para coletar normas para a afasia chinesa (contribuirei para a alcance da China com o Ocidente em neuropsicologia).
fear;Descobrindo em sua palestra que um médico pode fazer erros de diagnóstico por causa da ignorância na neuropsicologia.
anger;Alguém falando sobre mim nas minhas costas.
sadness;Descobriu que minha avó poderia ter sido diagnosticada como um paciente psiquiátrico porque o médico não sabia sobre o neurologismo.
disgust;Alguns estudantes me desobedecem deliberadamente como líder de classe.
shame;Descobrindo que a China está atrasada na ciência.
guilt;Alguns estudantes chamam os apelidos dos professores e eu não consegui descobrir quem eles deveriam detê -los.
joy;Indo para um show.
fear;Descobrir que um garoto que eu não gosto está apaixonado por mim.
anger;Dizem que não tenho personalidade.
sadness;O Power Cut me deixou incapaz de ouvir as músicas cantadas pela minha estrela pop favorita.
disgust;Alguém agindo estúpido em público.
shame;Não ser capaz de responder à pergunta em um seminário.
guilt;Disse algo que eu não deveria ter dito em público.
joy;Conversando com meu amigo íntimo.
fear;Ouvindo um barulho estranho no edifício de biologia.
anger;Insultado por outras pessoas na loja.
sadness;Meu bom amigo me entendeu mal.
disgust;Sendo visto por alguém que eu não gosto.
shame;Sou escolhido para as palestras inglesas em vez de meu bom amigo e as pessoas me disseram que as meninas têm maior probabilidade de serem escolhidas.
guilt;Não fui capaz de explicar bem ao meu bom amigo para deixá -lo menos zangado.
joy;Descobrir que a pessoa que eu amo me entende.
fear;Assistindo a um filme de terror.
anger;Sendo maltratado por outras pessoas.
sadness;Enganado por outras pessoas e teve problemas.
disgust;Vi uma pessoa egoísta fazendo uma coisa egoísta.
shame;Não está indo bem no exame.
guilt;Descobrindo que eu entendi mal outras pessoas.
joy;Ouça meu nome na lista que compareceu às palestras em inglês.
fear;Ficar sozinho na sala depois da meia -noite e ler histórias de horror.
anger;Dizem que eu sou uma pessoa estúpida.
sadness;Meus pais não me visitaram como prometeram.
disgust;Algumas pessoas que não estão indicando na sala de jantar.
shame;Viu na TV China não ganhar mais medalhas de ouro nas Olimpíadas asiáticas.
guilt;Não entregar a lição de casa a tempo.
joy;Tendo uma boa viagem em um barco com bons amigos.
fear;Vi um colega de classe derrubado por uma motocicleta.
anger;Ser sexualmente assinado em um ônibus e ninguém ajudou (as pessoas apenas riram).
sadness;Ser sexualmente assinado e contou aos meus amigos (nós choramos juntos).
disgust;Ouvi alguém gabando de sua fortuna dizendo e eu sabia que ele estava mentindo.
shame;Sendo criticado pelo professor em público.
guilt;Gritando com meus pais porque eu estava com raiva de outra coisa.
joy;Vou ver um bom filme com meu melhor amigo.
fear;De repente, descobri que eu era o LASR para deixar a sala de anatomia.
anger;Alguns meninos deliberadamente me deram truques nos experimentos.
sadness;Iqam escolhido para sua palestra e meu melhor amigo não é. Agora ele está com raiva de mim e eu não posso ajudá -lo.
disgust;Ouvindo minha colega de quarto se gabando de suas roupas novas.
shame;A China não ganha mais medalhas de ouro nas Olimpíadas asiáticas.
guilt;Não ser capaz de ajudar meu amigo a estudar inglês.
joy;Sendo eleito líder de classe.
fear;Andando no escuro, vi algo estranho.
anger;Seu preconceito contra estudantes de psicologia e estudantes de educação (não nos permitem ir às palestras da Universidade Médica).
sadness;O irmão de um amigo morreu.
disgust;Um wurm caiu na minha cabeça.
shame;Não está indo bem em um exame que foi fácil.
guilt;Acusou incorretamente um colega de classe.
joy;Entrar nesta universidade para fazer medicina.
fear;Primeira vez em anatomia.
anger;Sendo insultado em público pelo motivo errado.
sadness;Não sendo escolhido para as palestras inglesas (minha amiga de garota escolheu).
disgust;Meu colega de quarto bagunçando nosso quarto.
shame;Não estou indo bem nos exames que eu deveria fazer bem (exames em inglês).
guilt;Ouvi dizer que minha amiga de garota foi escolhida para as palestras inglesas e eu não estava. Perdi a paciência e ela está muito chateada agora.
joy;Sucesso no exame de entrada da universidade.
fear;Ajudei alguém a fazer algo e fui descoberto.
anger;Incompreendido por amigos.
sadness;Minha mãe estava doente e meu pai não estava em casa.
disgust;Meu colega de quarto é legal com um líder do partido para entrar no partido.
shame;A China não está indo bem nos Jogos Olímpicos Asiáticos.
guilt;Não colecionando cartas para meu amigo, eu prometi.
joy;Indo bem em um exame.
fear;Antes do exame.
anger;Alguns estudantes estrangeiros tocando música alta antes do exame de biologia.
sadness;Descobrir que a garota que eu gosto não gosta de mim.
disgust;Vi dois estudantes canadenses se gabando de como eles são ricos no Canadá.
shame;Descobrir que a China não tem moeda estrangeira suficiente para comprar livros.
guilt;Chamando apelidos de palestrantes quando conversam com os homens (eles disseram que você é ainda mais jovem do que eles, por isso não deveria estar dando palestras públicas).
joy;Tive uma carta do meu pai (geralmente ele não escreve para mim).
fear;Estar sozinho na sala à noite.
anger;Brigando com colegas de classe.
sadness;Meu pai me disse na carta que minha mãe está doente.
disgust;Minha colega de quarto conversando e balançando a cama à noite.
shame;Descobrindo que fui enganado pelo meu amigo.
guilt;Um amigo veio me visitar e eu não estava lá.
joy;Descobrindo meu nome na lista de palestras em inglês.
fear;Saindo do edifício de biologia.
anger;Alguém me disse que fui escolhido para palestras inglesas porque o líder da classe está saindo comigo (não é verdade.
sadness;Minha irmã Bkoke sua perna.
disgust;Alguns meninos se gabando de sua capacidade de contar piadas sujas.
shame;Descobrir a China é atrasado na ciência.
guilt;Quando alguns homens da casa me disseram que uma jovem como você não deveria dar palestras a consultores, eu era tímido demais para argumentar contra eles.
joy;Fez um driend maravilhoso que me entende.
fear;Sendo perseguido no escuro por alguém que eu não conhecia.
anger;Meu melhor amigo me traiu e contou a outras pessoas meus segredos.
sadness;Desapontado com um amigo.
disgust;Descobrir que algumas pessoas estavam conversando sobre mim nas minhas costas.
shame;Sendo sexualmente assinado em público.
guilt;Não respondi à carta do meu amigo a tempo.
joy;Assistindo à China vencendo os Jogos Olímpicos Asiáticos.
fear;De repente, encontrou alguém no prédio da biologia à noite.
anger;Sendo insultado pelo meu colega de quarto.
guilt;Não recebendo um bilhete de avião para minha mãe.
joy;Conversando com uma garota legal.
fear;Falando sobre cobras.
anger;Pessoas que não representam minha opinião.
sadness;Perdi minha garota.
disgust;Conversando com alguém que eu não gostei.
shame;Criticado por um professor em público.
guilt;Não ser capaz de ajudar meu amigo.
joy;Recebendo uma carta de um amigo que não escreveu por muito tempo.
fear;Ficar na casa de um parente que foi dividido antes.
anger;Sendo insultado em um ônibus.
sadness;Insultado por minha mãe.
disgust;Um parente que não age sua promessa.
shame;A primeira vez saiu com um menino e outras pessoas riram de nós.
guilt;Uma amiga queria me surpreender no meu quarto e eu pensei que ela estava roubando da sala.
joy;Sendo convidado a sair por alguém que me importo.
fear;Antes de um exame importante.
anger;Meus pais não gostam do meu amigo e me disseram para ficar longe dele.
sadness;Meu amigo não tem permissão para ir às palestras inglesas.
disgust;Estudantes de pós -graduação falando sobre garotas estúpidas.
shame;Ctitized pelos professores em público.
guilt;Meu amigo não se saiu bem no exame porque eu não o ajudei.
joy;Fui em um piquenique para o parque do campo. O belo cenário me fez sentir relaxado e toda preocupação desapareceu, portanto o piquenique valeu a pena.
fear;Tenho medo dos meus resultados acadêmicos, pois enfrentarei vários problemas. Tenho medo das minhas limitações e dos problemas ilimitados e não sei como lidar com eles.
anger;Eu briguei com meus irmãos (gêmeos) em casa no sábado. Um deles estuda em uma escola particular e o outro está repetindo seu formulário cinco. Eles não sabem o que estão fazendo. Eles seguem todas as palavras de seus professores, livros e sistemas. Eles sempre tentam racionalizar seus maus atos por algum jogo e estão satisfeitos com sua vida desajeitada. Eu tentei convencê -los com muita frequência, mas falhei. Desta vez, eu lutei, pois eles não têm espírito voluntário (eles não poliram o chão).
sadness;Estou pensando em mudar meu curso por alguns meses. Meu major original era o idioma chinês e bloqueia o meu caminho. Eu tenho que enfrentar muitos problemas no Sametime e não sei o que é real e virtuoso. Não sei se não estou interessado em chinês ou se há outros fatores que me deixam triste. Não estou muito claro sobre o que posso fazer para o estudo de comunicação e jornalismo. Não estou claro sobre o que posso fazer. Quais são as limitações? Eu hesito, mas me sinto mais ajustado agora.
disgust;Eu fui forçado a me reunir com colegas de classe estranhos e nojentos. As coisas que eles falaram sobre me enojaram e me fizeram sentir doente à vontade. Eu sabia que me sentiria infeliz se ficasse lá, mas fui derrotado pelas normas sociais.
shame;Obviamente, eu tinha feito o trabalho mal, mas meus companheiros de classe da associação do aluno não me culparam, eles me ajudaram a fazer o trabalho.
guilt;Eu não tinha feito minha tarefa seriamente. Eu só fingi terminar o trabalho, pois o trabalho não tinha nenhum significado para mim. A coisa toda me fez sentir culpada.
joy;Preguei para um F.3 estudantes em um acampamento do evangelho. Assim, eles sabiam mais sobre Deus e decidiram acreditar em Jesus.
fear;Quando o médico me disse que havia algo errado com meus olhos e eu tive que passar por uma operação.
anger;Eu havia deixado um jornal estudantil da Universidade Chinesa na mesa da biblioteca. Ele havia desaparecido quando voltei.
sadness;Um dos meus companheiros de aula teve uma doença inesperadamente, ele estava em coma por seis dias em um hospital antes de morrer.
disgust;Alguém, que estava sentado muito perto de mim, estava fumando no compartimento de um mini-bus ar condicionado.
shame;No compartimento de uma ferrovia de transporte público, não dei meu assento a um velho que estava perto de mim. Foi outro adolescente que o fez.
guilt;Em uma noite de sábado, fiz alguns trabalhos sem sentido e fui para a cama muito tarde. Na manhã seguinte, eu estava com muito sono, então continuei dormindo, embora tivesse trabalho a fazer e perdi o culto de domingo.
joy;Quando participei do show de um cantor pop.
fear;Eu tinha medo de falhar em um exame.
anger;Eu tinha muita lição de casa e exames e não sabia como organizar meu trabalho.
sadness;Quando eu esqueci a letra durante um concurso de música.
disgust;Por causa do exame, tive que estudar noite e dia.
shame;Eu fiz mal no exame médio.
guilt;Os resultados dos exames médios foram muito ruins.
joy;Quando tive um bom resultado no exame de certificado.
fear;Quando eu estava andando por uma estrada sozinha no meu caminho para fazer compras.
anger;Na união do aluno, havia alguém que levou as fotocópias de dois grandes volumes. Pedi que ele me deixasse levar alguns, ele o recusou por um motivo aceitável.
sadness;Quando a mãe de outra pessoa morreu.
disgust;Eu cumprimentei um amigo e ele não respondeu.
shame;Em um exame, que outros alunos acharam fácil, eu mal podia pensar e não sabia o que responder.
guilt;Cortei o cabelo de um amigo com raiva, sem qualquer consideração.
joy;Ontem meu amigo me deu um presente e jantou comigo.
fear;Uma vez enquanto caminhava por uma colina, caí do descuido e quebrei meu braço esquerdo.
anger;Na semana passada, minha organização convocou uma reunião executiva e um dos membros executivos apontou um buraco na administração do comitê. Ele não podia sugerir nenhuma melhoria, então eu bordo com ele.
sadness;A morte de meu pai.
disgust;Eu estava sentado no ônibus e um homem com um cheiro muito desagradável veio e sentou -me ao meu lado, para completar tudo o que ele fumava continuamente.
shame;Quando eu estava na cantina da United College, confundi um estranho com um colega de classe, pois não estava usando meus óculos. Percebi que cometi esse erro quando o vi novamente com cuidado.
guilt;Levantei -me tarde e não pude ir às minhas aulas a tempo. Quando entrei na sala de aula, o olhar do professor e dos meus colegas de classe me fez sentir culpado.
joy;Quando meu pedido de estudo do mestrado foi aceito.
fear;Uma vez à meia -noite, eu estava trabalhando sozinho no escritório e o telefone tocou de repente.
anger;Quando eu estava me concentrando no meu trabalho, meu amigo me perturbou continuamente. Pedi que ele parasse, mas em vão.
sadness;Eu pedi ao professor que escrevesse uma carta de recomendação para mim, mas não havia fornecido informações suficientes e tinha um pouco de tempo.
disgust;Quando eu estava conversando com uma pessoa que é hipócrita, senti -me enojado com a reação dele.
shame;Meu companheiro me admirou quando eu trabalhei voluntariamente.
guilt;Meu comportamento errado fez meu ente querido se sentir triste e desconfortável.
joy;Quando ouvi pela primeira vez "eu gosto de você!" do meu namorado.
fear;Quando recebi os resultados dos exames de nível superior, confundi o grau E em matemática com um grau F e fiquei chocado.
anger;Eu tinha planejado estudar para meus exames de médio prazo em um determinado dia e meu companheiro de quarto me pediu para me pedir para dar um passeio. Tentei fazer uma desculpa para não sair, mas ela se recusou a me ouvir e insistiu que eu saia com ela. Acho desnecessário falar mais com ela.
sadness;Por alguns motivos, meu namorado e eu decidimos nos separar.
disgust;Uma vez quando comecei a escrever um artigo, houve um telefonema para mim. Eu tive que descer as escadas para recebê -lo e, depois da conversa, descobri que todas as informações haviam desaparecido da minha mente.
shame;Quando o professor me fez uma pergunta, eu não sabia a resposta e fiquei parado por cerca de alguns minutos sem dizer uma palavra.
guilt;Uma vez quando eu estava no grupo de células (atividade religiosa), descobri que quase todo mundo do grupo lia a Bíblia diariamente e me senti culpado em meu coração.
joy;Quando li o jornal naquela manhã, encontrei meu número de candidatura na lista de admissão da universidade chinesa. Fiquei satisfeito e feliz e a ansiedade cumulativa desapareceu. Eu só queria gritar que consegui.
fear;Tutorial novamente! Uma sensação de medo veio até mim quando me sentei na cadeira e olhei para meus colegas por toda parte. Eu estava com muito medo de que eles me fizessem algumas perguntas ou desafiassem as idéias que eu havia apresentado.
anger;O truque era realmente intolerável. Eles o esconderam, e eu estava preocupada e inquieta o dia todo. Quando os vi, eu realmente queria dar um tapa em cada um deles.
sadness;A e eu estávamos caminhando pela nova escada da Ásia até o Chung Chi College para nossa palestra e eu o vi com ela. Ele colocou um braço em volta do ombro dela e ria brilhante e alegremente. Eu não ousei e não queria olhar, apenas passei por eles rapidamente. O interesse de conversar com um desaparecido e eu só queria ficar em silêncio. Mas eu não queria que um soubesse e então o deixei e fui para F. Eu deveria esperar que isso acontecesse.
disgust;Sabendo que eu tinha que fazer a pesquisa com ele, me senti muito relutante. Embora eu não o conheço, sinto -me enojado apenas olhando para ele. Pensando que o projeto durou vários dias, me arrependi de ingressar nesse projeto.
shame;Durante a lição, o professor me ligou e me perguntou se eu havia relatado que estava atrasado. Eu fingi que tinha, mas olhando para os olhos dela, sabia que ela sabia que estava mentindo. Eu pensei que era uma má sorte que ela havia examinado a lista dos alunos que estavam atrasados.
guilt;Naquela noite, quando abri o livro de canções enquanto cantava a música "Aqueles foram os dias" que a culpa se sentiu mais forte. A letra descrita bem - eu estava realmente errado. O desejo de ter feito foi muito ruim. Se ela estivesse comigo, eu realmente ficaria feliz e tocávamos felizes juntos como os dias do ensino médio e ela não ficaria desapontada e sombria por minha causa.
joy;Quando soube que poderia fazer mais estudos na Universidade Chinesa.
fear;Meu melhor frouendamento deixou a escola recentemente. No dia seguinte, o tempo ficou ruim de repente e os companheiros de classe masculinos apagaram as luzes. Eu permaneci na mesa e estava com medo.
anger;Fui repreendido por minha mãe sem motivo.
sadness;Quando soube que havia sido traído pelo meu amigo.
disgust;Quando jantei com meus novos amigos, um deles continuou nos lembrando que ele era superior.
shame;Enquanto jantava com algumas acumulações, me perguntaram algo que eu deveria saber, mas não sabia.
guilt;Meu amigo veio ao show por minha causa, pois fui eu quem o organizara e o show não teve êxito.
joy;Fui aceito pela Universidade Chinesa.
fear;Aguardando os resultados do exame de alto nível. Eu tinha medo de não ser aceito.
anger;Eu tive um encontro com um amigo para ver um filme e meu amigo estava atrasado. Eu esperei por uma longa hora e fiquei com muita raiva.
sadness;A briga entre meus pais.
